,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
11,12.0,Philadelphia Eagles,14.0,258.0,461.0,56.0,2212.0,14.0,3.0,17.0,3.7,64.0,5.5,4.4,9.8,158.0,66.4,42.0,319.0,8.3,4.4,3.4,0.0,1.0
12,13.0,Los Angeles Rams,14.0,169.0,338.0,50.0,2207.0,16.0,4.7,13.0,3.8,50.0,7.0,6.2,14.0,157.6,72.7,21.0,161.0,5.8,6.1,5.4,2.0,2.0
13,14.0,New York Giants,14.0,207.0,393.0,52.7,2193.0,12.0,3.1,26.0,6.6,72.0,6.0,3.6,11.3,156.6,53.5,20.0,156.0,4.8,5.3,3.1,,
14,15.0,Kansas City Chiefs,14.0,211.0,395.0,53.4,2108.0,11.0,2.8,25.0,6.3,84.0,6.1,3.8,11.5,150.6,55.0,37.0,313.0,8.6,4.9,2.8,1.0,2.0
15,16.0,Miami Dolphins,14.0,171.0,283.0,60.4,2084.0,18.0,6.4,18.0,6.4,54.0,8.2,6.6,13.5,148.9,81.2,31.0,229.0,9.9,6.6,5.2,3.0,4.0
16,17.0,Green Bay Packers,14.0,187.0,385.0,48.6,2036.0,5.0,1.3,21.0,5.5,68.0,5.6,3.4,11.6,145.4,47.6,17.0,126.0,4.2,5.1,3.0,1.0,1.0
17,18.0,Baltimore Colts,14.0,221.0,425.0,52.0,2025.0,9.0,2.1,24.0,5.6,57.0,5.7,3.6,11.0,144.6,52.7,49.0,399.0,10.3,4.3,2.4,,
18,19.0,San Francisco 49ers,14.0,170.0,361.0,47.1,2007.0,15.0,4.2,28.0,7.8,68.0,6.3,3.7,13.4,143.4,49.2,35.0,274.0,8.8,5.1,2.6,2.0,2.0
19,20.0,Houston Oilers,14.0,203.0,363.0,55.9,1977.0,12.0,3.3,19.0,5.2,65.0,6.3,4.6,11.2,141.2,64.0,33.0,298.0,8.3,5.0,3.4,1.0,3.0
20,21.0,Pittsburgh Steelers,14.0,166.0,386.0,43.0,1958.0,12.0,3.1,21.0,5.4,61.0,5.6,3.8,13.0,139.9,48.9,18.0,196.0,4.5,4.8,3.1,2.0,1.0
21,22.0,New Orleans Saints,14.0,185.0,389.0,47.6,1761.0,10.0,2.6,21.0,5.4,79.0,5.2,3.3,11.0,125.8,49.6,37.0,276.0,8.7,4.1,2.4,2.0,2.0
22,23.0,Cleveland Browns,14.0,179.0,367.0,48.8,1727.0,12.0,3.3,24.0,6.5,60.0,5.8,3.5,11.9,123.4,50.6,48.0,402.0,11.6,4.2,2.1,1.0,3.0
23,24.0,Chicago Bears,14.0,185.0,396.0,46.7,1720.0,8.0,2.0,22.0,5.6,73.0,5.3,3.2,11.2,122.9,46.5,36.0,359.0,8.3,4.0,2.1,0.0,1.0
24,25.0,Buffalo Bills,14.0,128.0,251.0,51.0,1492.0,14.0,5.6,15.0,6.0,55.0,6.9,5.3,13.5,106.6,67.0,33.0,236.0,11.6,5.3,3.9,3.0,3.0
25,26.0,Atlanta Falcons,14.0,160.0,356.0,44.9,1307.0,4.0,1.1,31.0,8.7,52.0,5.0,1.3,11.1,93.4,27.8,50.0,474.0,12.3,3.2,0.0,0.0,1.0
26,,Avg Team,,193.9,369.6,52.5,2145.4,14.5,3.9,19.2,5.2,68.0,6.5,4.9,12.4,153.2,64.2,31.5,254.2,7.9,5.35,3.9,1.6,2.0
27,,League Total,,5041.0,9609.0,52.5,55781.0,376.0,3.9,500.0,5.2,89.0,6.5,4.9,12.4,153.2,64.2,819.0,6610.0,7.9,5.35,3.9,41.0,51.0
28,,Avg Tm/G,,13.8,26.4,52.5,153.2,1.0,3.9,1.4,5.2,,6.5,4.9,12.4,153.2,64.2,2.3,18.2,7.9,5.35,3.9,,
