,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,San Diego Chargers,16.0,350.0,594.0,58.9,4531.0,30.0,5.1,26.0,4.4,65.0,8.0,7.0,13.5,283.2,83.0,32.0,210.0,5.1,7.2,6.3,1.0,2.0
1,2.0,Cleveland Browns,16.0,337.0,554.0,60.8,3915.0,30.0,5.4,14.0,2.5,65.0,7.5,7.4,12.3,244.7,91.4,23.0,217.0,4.0,6.8,6.7,3.0,4.0
2,3.0,Minnesota Vikings,16.0,331.0,574.0,57.7,3688.0,22.0,3.8,23.0,4.0,76.0,6.9,5.8,11.9,230.5,74.8,41.0,246.0,6.7,6.0,5.0,4.0,4.0
3,4.0,New Orleans Saints,16.0,334.0,566.0,59.0,3648.0,26.0,4.6,22.0,3.9,56.0,7.1,6.3,12.0,228.0,79.9,46.0,362.0,7.5,6.0,5.2,1.0,1.0
4,5.0,San Francisco 49ers,16.0,363.0,597.0,60.8,3577.0,27.0,4.5,26.0,4.4,93.0,6.4,5.3,10.5,223.6,76.2,30.0,222.0,4.8,5.7,4.7,2.0,3.0
5,6.0,Pittsburgh Steelers,16.0,250.0,484.0,51.7,3568.0,26.0,5.4,24.0,5.0,72.0,7.9,6.8,15.3,223.0,75.4,37.0,264.0,7.1,6.8,5.8,3.0,4.0
6,7.0,Philadelphia Eagles,16.0,275.0,477.0,57.7,3524.0,28.0,5.9,12.0,2.5,56.0,7.9,7.9,13.7,220.3,92.2,32.0,247.0,6.3,6.9,7.0,2.0,4.0
7,8.0,Green Bay Packers,16.0,289.0,511.0,56.6,3291.0,15.0,2.9,29.0,5.7,69.0,7.1,5.2,12.6,205.7,65.1,43.0,360.0,7.8,5.9,4.1,0.0,3.0
8,9.0,Atlanta Falcons,16.0,259.0,467.0,55.5,3244.0,31.0,6.6,17.0,3.6,81.0,7.6,7.3,13.8,202.8,87.1,35.0,324.0,7.0,6.5,6.2,3.0,4.0
9,10.0,Tampa Bay Buccaneers,16.0,256.0,530.0,48.3,3220.0,20.0,3.8,17.0,3.2,61.0,6.4,5.8,13.3,201.3,68.4,24.0,194.0,4.3,5.8,5.2,5.0,4.0
10,11.0,Los Angeles Rams,16.0,261.0,451.0,57.9,3207.0,31.0,6.9,23.0,5.1,74.0,7.6,6.7,13.2,200.4,83.8,29.0,234.0,6.0,6.7,5.8,0.0,0.0
11,12.0,New England Patriots,16.0,240.0,413.0,58.1,3195.0,27.0,6.5,27.0,6.5,71.0,8.2,6.6,14.1,199.7,79.3,25.0,200.0,5.7,7.3,5.8,2.0,2.0
12,13.0,Baltimore Colts,16.0,272.0,493.0,55.2,3128.0,25.0,5.1,24.0,4.9,47.0,6.9,5.7,12.5,195.5,73.5,36.0,281.0,6.8,5.9,4.8,0.0,2.0
13,14.0,Dallas Cowboys,16.0,265.0,449.0,59.0,3104.0,30.0,6.7,25.0,5.6,58.0,7.5,6.3,12.7,194.0,81.5,31.0,252.0,6.5,6.5,5.4,1.0,1.0
14,15.0,Seattle Seahawks,16.0,287.0,517.0,55.5,3096.0,18.0,3.5,23.0,4.4,67.0,6.8,5.5,12.2,193.5,69.6,51.0,398.0,9.0,5.5,4.3,1.0,1.0
15,16.0,New York Jets,16.0,265.0,481.0,55.1,3009.0,17.0,3.5,30.0,6.2,55.0,6.9,4.8,12.6,188.1,62.7,42.0,326.0,8.0,5.8,3.8,0.0,2.0
16,17.0,Houston Oilers,16.0,296.0,463.0,63.9,3007.0,15.0,3.2,28.0,6.0,79.0,7.1,5.0,11.1,187.9,70.4,27.0,264.0,5.5,6.1,4.2,2.0,2.0
17,18.0,Detroit Lions,16.0,248.0,423.0,58.6,2941.0,13.0,3.1,12.0,2.8,87.0,7.8,7.1,13.3,183.8,81.7,45.0,346.0,9.6,6.3,5.7,1.0,2.0
