,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Houston Oilers,16.0,399.0,639.0,62.4,4805.0,37.0,5.8,15.0,2.3,87.0,7.9,8.0,12.7,300.3,96.7,39.0,267.0,5.8,7.1,7.2,1.0,1.0
1,2.0,San Francisco 49ers,16.0,360.0,583.0,61.7,4177.0,28.0,4.8,16.0,2.7,78.0,7.5,7.2,12.1,261.1,89.4,37.0,194.0,6.0,6.7,6.5,4.0,6.0
2,3.0,Los Angeles Rams,16.0,310.0,561.0,55.3,3818.0,24.0,4.3,17.0,3.0,55.0,7.2,6.7,13.0,238.6,79.6,30.0,198.0,5.1,6.5,6.0,,
3,4.0,Miami Dolphins,16.0,310.0,539.0,57.5,3512.0,21.0,3.9,12.0,2.2,69.0,6.7,6.5,11.6,219.5,81.6,16.0,99.0,2.9,6.3,6.1,3.0,3.0
4,5.0,Washington Redskins,16.0,301.0,536.0,56.2,3479.0,22.0,4.1,22.0,4.1,53.0,6.7,5.7,12.0,217.4,73.5,22.0,132.0,3.9,6.2,5.2,2.0,2.0
5,6.0,Atlanta Falcons,16.0,293.0,528.0,55.5,3461.0,21.0,4.0,18.0,3.4,75.0,7.1,6.3,12.7,216.3,76.8,46.0,265.0,8.0,6.0,5.4,1.0,1.0
6,7.0,Denver Broncos,16.0,305.0,527.0,57.9,3341.0,15.0,2.8,18.0,3.4,66.0,7.0,6.0,12.0,208.8,74.6,46.0,330.0,8.0,5.8,4.9,1.0,3.0
7,8.0,Green Bay Packers,16.0,302.0,541.0,55.8,3306.0,20.0,3.7,21.0,3.9,76.0,6.8,5.8,12.2,206.6,73.2,62.0,390.0,10.3,5.5,4.6,2.0,2.0
8,9.0,Kansas City Chiefs,16.0,260.0,449.0,57.9,3267.0,23.0,5.1,5.0,1.1,90.0,7.7,8.2,13.3,204.2,94.9,22.0,191.0,4.7,6.9,7.4,2.0,3.0
9,10.0,Buffalo Bills,16.0,263.0,425.0,61.9,3196.0,28.0,6.6,11.0,2.6,71.0,8.0,8.2,12.9,199.8,98.2,27.0,208.0,6.0,7.1,7.2,1.0,1.0
10,11.0,Minnesota Vikings,16.0,265.0,497.0,53.3,3167.0,25.0,5.0,24.0,4.8,78.0,6.9,5.8,13.0,197.9,72.0,49.0,278.0,9.0,5.8,4.7,2.0,2.0
11,12.0,Cleveland Browns,16.0,301.0,573.0,52.5,3147.0,13.0,2.3,23.0,4.0,50.0,5.9,4.6,11.3,196.7,61.5,42.0,260.0,6.8,5.1,3.9,1.0,1.0
12,13.0,Philadelphia Eagles,16.0,281.0,479.0,58.7,3144.0,34.0,7.1,13.0,2.7,95.0,7.5,7.7,12.7,196.5,94.5,50.0,438.0,9.5,5.9,6.1,3.0,3.0
13,14.0,Detroit Lions,16.0,242.0,460.0,52.6,3050.0,24.0,5.2,20.0,4.3,68.0,7.2,6.3,13.8,190.6,75.3,44.0,278.0,8.7,6.1,5.2,0.0,2.0
14,15.0,Cincinnati Bengals,16.0,237.0,425.0,55.8,2943.0,25.0,5.9,23.0,5.4,53.0,7.4,6.2,13.3,183.9,76.5,34.0,209.0,7.4,6.4,5.2,2.0,4.0
15,16.0,Indianapolis Colts,16.0,269.0,488.0,55.1,2873.0,22.0,4.5,21.0,4.3,75.0,6.8,5.7,12.3,179.6,73.3,51.0,424.0,9.5,5.3,4.4,5.0,4.0
16,17.0,Tampa Bay Buccaneers,16.0,245.0,448.0,54.7,2849.0,18.0,4.0,24.0,5.4,89.0,7.3,5.7,13.4,178.1,69.3,53.0,433.0,10.6,5.7,4.2,3.0,3.0
17,18.0,Seattle Seahawks,16.0,265.0,448.0,59.2,2834.0,15.0,3.3,20.0,4.5,63.0,7.1,5.8,12.1,177.1,73.6,40.0,360.0,8.2,5.8,4.6,4.0,5.0
18,19.0,Phoenix Cardinals,16.0,238.0,439.0,54.2,2833.0,16.0,3.6,18.0,4.1,68.0,7.1,6.0,13.1,177.1,71.9,43.0,285.0,8.9,5.9,4.9,1.0,1.0
19,20.0,New England Patriots,16.0,274.0,514.0,53.3,2765.0,14.0,2.7,20.0,3.9,56.0,6.2,5.0,11.7,172.8,65.4,58.0,443.0,10.1,4.8,3.8,,
20,21.0,New York Jets,16.0,246.0,451.0,54.5,2759.0,14.0,3.1,11.0,2.4,69.0,6.8,6.3,12.4,172.4,76.0,40.0,300.0,8.1,5.6,5.2,0.0,0.0
21,22.0,New York Giants,16.0,231.0,398.0,58.0,2756.0,18.0,4.5,5.0,1.3,80.0,7.3,7.6,12.5,172.3,90.6,29.0,142.0,6.8,6.5,6.8,2.0,2.0
22,23.0,Los Angeles Raiders,16.0,183.0,336.0,54.5,2688.0,19.0,5.7,10.0,3.0,68.0,8.6,8.4,15.8,168.0,89.7,29.0,197.0,7.9,7.4,7.2,2.0,2.0
23,24.0,San Diego Chargers,16.0,246.0,472.0,52.1,2683.0,18.0,3.8,19.0,4.0,45.0,6.0,5.0,11.5,167.7,66.5,20.0,157.0,4.1,5.5,4.4,,
24,25.0,Pittsburgh Steelers,16.0,237.0,408.0,58.1,2645.0,20.0,4.9,15.0,3.7,90.0,7.1,6.4,12.2,165.3,81.0,33.0,242.0,7.5,6.0,5.4,2.0,2.0
25,26.0,New Orleans Saints,16.0,226.0,447.0,50.6,2626.0,15.0,3.4,23.0,5.1,68.0,6.2,4.5,12.2,164.1,59.7,20.0,131.0,4.3,5.6,4.0,2.0,4.0
26,27.0,Dallas Cowboys,16.0,254.0,475.0,53.5,2581.0,12.0,2.5,24.0,5.1,61.0,6.1,4.3,11.4,161.3,59.4,43.0,317.0,8.3,5.0,3.4,4.0,6.0
27,28.0,Chicago Bears,16.0,229.0,430.0,53.3,2544.0,14.0,3.3,12.0,2.8,80.0,6.6,6.0,12.3,159.0,73.1,43.0,283.0,9.1,5.4,4.8,1.0,3.0
28,,Avg Team,,270.4,482.7,56.0,3116.0,20.5,4.3,17.1,3.6,71.0,7.0,6.3,12.5,194.8,77.3,38.1,266.1,7.3,5.98,5.3,1.8,2.4
29,,League Total,,7572.0,13516.0,56.0,87249.0,575.0,4.3,480.0,3.6,95.0,7.0,6.3,12.5,194.8,77.3,1068.0,7451.0,7.3,5.98,5.3,51.0,66.0
30,,Avg Tm/G,,16.9,30.2,56.0,194.8,1.3,4.3,1.1,3.6,,7.0,6.3,12.5,194.8,77.3,2.4,16.6,7.3,5.98,5.3,,
