,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Baltimore Colts,14.0,215.0,361.0,59.6,2933.0,24.0,6.6,10.0,2.8,79.0,8.9,9.0,15.0,209.5,99.5,30.0,288.0,7.7,7.5,7.6,1.0,1.0
1,2.0,Kansas City Chiefs,14.0,229.0,419.0,54.7,2929.0,15.0,3.6,17.0,4.1,57.0,7.9,6.8,14.4,209.2,75.5,42.0,374.0,9.1,6.4,5.3,3.0,3.0
2,3.0,Oakland Raiders,14.0,232.0,361.0,64.3,2905.0,33.0,9.1,18.0,5.0,88.0,8.9,8.4,13.8,207.5,102.2,28.0,290.0,7.2,7.5,7.1,3.0,4.0
3,4.0,Minnesota Vikings,14.0,270.0,442.0,61.1,2855.0,17.0,3.8,10.0,2.3,56.0,7.1,6.8,11.5,203.9,85.8,31.0,262.0,6.6,6.0,5.8,1.0,4.0
4,5.0,St. Louis Cardinals,14.0,220.0,392.0,56.1,2835.0,18.0,4.6,13.0,3.3,77.0,7.6,7.0,13.5,202.5,81.9,17.0,132.0,4.2,6.9,6.4,3.0,4.0
5,6.0,Dallas Cowboys,14.0,222.0,390.0,56.9,2737.0,17.0,4.4,13.0,3.3,56.0,7.6,7.0,13.4,195.5,81.9,30.0,230.0,7.1,6.5,5.9,1.0,2.0
6,7.0,Seattle Seahawks,14.0,229.0,480.0,47.7,2649.0,13.0,2.7,30.0,6.3,80.0,6.0,3.7,12.6,189.2,49.8,28.0,225.0,5.5,5.2,3.1,,
7,8.0,San Diego Chargers,14.0,223.0,388.0,57.5,2416.0,17.0,4.4,18.0,4.6,81.0,6.9,5.7,12.0,172.6,74.1,46.0,271.0,10.6,5.6,4.5,1.0,2.0
8,9.0,Los Angeles Rams,14.0,171.0,315.0,54.3,2341.0,17.0,5.4,15.0,4.8,80.0,8.3,7.3,15.4,167.2,80.2,32.0,288.0,9.2,6.7,5.8,3.0,4.0
9,10.0,Miami Dolphins,14.0,193.0,346.0,55.8,2268.0,15.0,4.3,15.0,4.3,67.0,7.5,6.4,13.5,162.0,76.3,37.0,336.0,9.7,5.9,4.9,0.0,1.0
10,11.0,Cleveland Browns,14.0,209.0,373.0,56.0,2247.0,21.0,5.6,15.0,4.0,52.0,6.4,5.7,11.5,160.5,77.6,19.0,152.0,4.8,5.7,5.1,1.0,1.0
11,12.0,Denver Broncos,14.0,168.0,353.0,47.6,2204.0,15.0,4.2,22.0,6.2,71.0,7.1,5.2,14.9,157.4,59.6,48.0,306.0,12.0,5.5,3.8,2.0,2.0
12,13.0,Cincinnati Bengals,14.0,187.0,360.0,51.9,2191.0,21.0,5.8,15.0,4.2,85.0,6.8,6.1,13.1,156.5,75.7,37.0,252.0,9.3,5.5,4.9,3.0,3.0
13,14.0,Detroit Lions,14.0,201.0,356.0,56.5,2140.0,20.0,5.6,12.0,3.4,74.0,7.4,7.0,13.1,152.9,84.6,67.0,490.0,15.8,5.1,4.7,1.0,2.0
14,15.0,Houston Oilers,14.0,227.0,423.0,53.7,2072.0,17.0,4.0,19.0,4.5,69.0,5.7,4.5,10.7,148.0,65.4,39.0,357.0,8.4,4.5,3.4,0.0,1.0
15,16.0,Washington Redskins,14.0,187.0,370.0,50.5,1985.0,20.0,5.4,20.0,5.4,53.0,6.2,4.8,12.2,141.8,65.5,38.0,303.0,9.3,4.9,3.6,3.0,5.0
16,17.0,New Orleans Saints,14.0,206.0,403.0,51.1,1984.0,8.0,2.0,14.0,3.5,74.0,5.8,4.7,11.4,141.7,61.2,51.0,369.0,11.2,4.4,3.3,1.0,1.0
17,18.0,Buffalo Bills,14.0,156.0,383.0,40.7,1838.0,16.0,4.2,17.0,4.4,58.0,5.4,4.3,13.4,131.3,54.1,33.0,246.0,7.9,4.4,3.3,1.0,1.0
18,19.0,New York Giants,14.0,175.0,326.0,53.7,1792.0,9.0,2.8,24.0,7.4,63.0,6.5,3.7,12.0,128.0,52.2,44.0,312.0,11.9,4.8,2.4,0.0,1.0
19,20.0,New England Patriots,14.0,146.0,309.0,47.2,1746.0,18.0,5.8,20.0,6.5,58.0,6.2,4.4,13.1,124.7,59.7,19.0,164.0,5.8,5.3,3.7,0.0,0.0
20,21.0,Green Bay Packers,14.0,164.0,357.0,45.9,1730.0,10.0,2.8,22.0,6.2,69.0,5.9,3.7,12.8,123.6,48.6,41.0,375.0,10.3,4.3,2.4,4.0,4.0
21,22.0,Pittsburgh Steelers,14.0,143.0,277.0,51.6,1666.0,10.0,3.6,12.0,4.3,64.0,7.0,5.8,13.5,119.0,68.2,27.0,269.0,8.9,5.5,4.4,,
22,23.0,San Francisco 49ers,14.0,155.0,306.0,50.7,1638.0,15.0,4.9,21.0,6.9,85.0,6.4,4.3,12.7,117.0,58.8,34.0,325.0,10.0,4.8,2.9,,
23,24.0,New York Jets,14.0,180.0,393.0,45.8,1606.0,7.0,1.8,28.0,7.1,44.0,5.1,2.2,11.1,114.7,37.6,45.0,383.0,10.3,3.7,1.1,0.0,1.0
24,25.0,Tampa Bay Buccaneers,14.0,181.0,376.0,48.1,1503.0,9.0,2.4,20.0,5.3,49.0,5.1,3.2,10.6,107.4,49.4,50.0,423.0,11.7,3.5,1.8,,
25,26.0,Philadelphia Eagles,14.0,182.0,369.0,49.3,1492.0,11.0,3.0,18.0,4.9,48.0,5.0,3.4,10.1,106.6,53.6,43.0,352.0,10.4,3.6,2.2,1.0,1.0
26,27.0,Chicago Bears,14.0,123.0,278.0,44.2,1480.0,9.0,3.2,15.0,5.4,63.0,6.1,4.4,13.9,105.7,52.8,24.0,225.0,7.9,4.9,3.3,,
27,28.0,Atlanta Falcons,14.0,157.0,354.0,44.4,1414.0,10.0,2.8,24.0,6.8,50.0,5.1,2.6,11.5,101.0,41.5,44.0,395.0,11.1,3.6,1.3,3.0,4.0
28,,Avg Team,,191.1,366.4,52.2,2128.4,15.4,4.2,17.8,4.8,66.0,6.6,5.3,12.7,152.0,67.0,36.6,299.8,9.1,5.28,4.1,1.3,1.9
29,,League Total,,5351.0,10260.0,52.2,59596.0,432.0,4.2,497.0,4.8,88.0,6.6,5.3,12.7,152.0,67.0,1024.0,8394.0,9.1,5.28,4.1,36.0,52.0
30,,Avg Tm/G,,13.7,26.2,52.2,152.0,1.1,4.2,1.3,4.8,,6.6,5.3,12.7,152.0,67.0,2.6,21.4,9.1,5.28,4.1,,
