,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,San Diego Chargers,16.0,369.0,635.0,58.1,4661.0,27.0,4.3,33.0,5.2,59.0,7.7,6.2,13.3,291.3,75.1,28.0,230.0,4.2,7.0,5.6,2.0,3.0
1,2.0,Green Bay Packers,16.0,311.0,526.0,59.1,4365.0,33.0,6.3,32.0,6.1,75.0,8.9,7.4,15.1,272.8,84.1,42.0,323.0,7.4,7.7,6.3,3.0,5.0
2,3.0,Kansas City Chiefs,16.0,369.0,641.0,57.6,4341.0,29.0,4.5,19.0,3.0,53.0,7.3,6.9,12.7,271.3,83.2,46.0,343.0,6.7,6.3,5.9,0.0,1.0
3,4.0,Dallas Cowboys,16.0,346.0,554.0,62.5,3842.0,31.0,5.6,25.0,4.5,80.0,7.5,6.6,12.0,240.1,85.2,37.0,314.0,6.3,6.5,5.6,2.0,2.0
4,5.0,San Francisco 49ers,16.0,339.0,528.0,64.2,3797.0,27.0,5.1,12.0,2.3,77.0,7.6,7.6,11.9,237.3,94.9,33.0,224.0,5.9,6.8,6.8,2.0,1.0
5,6.0,Cleveland Browns,16.0,324.0,567.0,57.1,3661.0,27.0,4.8,28.0,4.9,66.0,6.9,5.7,12.1,228.8,73.9,33.0,271.0,5.5,6.1,4.9,2.0,3.0
6,7.0,Washington Redskins,16.0,278.0,463.0,60.0,3514.0,29.0,6.3,11.0,2.4,84.0,8.1,8.3,13.5,219.6,97.0,35.0,251.0,7.0,7.1,7.2,2.0,4.0
7,8.0,New York Giants,16.0,284.0,575.0,49.4,3491.0,12.0,2.1,31.0,5.4,62.0,6.7,4.7,13.6,218.2,55.7,49.0,363.0,7.9,5.6,3.7,0.0,1.0
8,9.0,Los Angeles Raiders,16.0,301.0,504.0,59.7,3446.0,31.0,6.2,24.0,4.8,99.0,7.8,6.8,13.0,215.4,84.8,55.0,464.0,9.8,6.2,5.3,4.0,5.0
9,10.0,New York Jets,16.0,330.0,559.0,59.0,3425.0,21.0,3.8,28.0,5.0,64.0,6.7,5.2,11.3,214.1,70.8,43.0,317.0,7.1,5.7,4.3,0.0,1.0
10,11.0,Atlanta Falcons,16.0,321.0,507.0,63.3,3404.0,24.0,4.7,10.0,2.0,76.0,7.5,7.5,11.8,212.8,93.6,55.0,389.0,9.8,6.1,6.1,4.0,3.0
11,12.0,Los Angeles Rams,16.0,286.0,489.0,58.5,3221.0,23.0,4.7,23.0,4.7,61.0,7.0,5.8,11.9,201.3,76.0,23.0,190.0,4.5,6.3,5.2,3.0,3.0
12,13.0,Minnesota Vikings,16.0,310.0,555.0,55.9,3211.0,15.0,2.7,22.0,4.0,68.0,6.3,5.1,11.3,200.7,67.5,43.0,303.0,7.2,5.4,4.2,2.0,4.0
13,14.0,Cincinnati Bengals,16.0,290.0,454.0,63.9,3183.0,14.0,3.1,18.0,4.0,80.0,7.7,6.5,12.0,198.9,81.1,40.0,309.0,8.1,6.4,5.4,1.0,0.0
14,15.0,Tampa Bay Buccaneers,16.0,300.0,528.0,56.8,3124.0,18.0,3.4,24.0,4.5,80.0,6.6,5.2,11.6,195.3,69.4,49.0,366.0,8.5,5.4,4.2,,
15,16.0,Philadelphia Eagles,16.0,252.0,486.0,51.9,3117.0,22.0,4.5,18.0,3.7,83.0,7.3,6.5,14.0,194.8,75.2,57.0,415.0,10.5,5.7,5.1,2.0,3.0
16,17.0,Chicago Bears,16.0,255.0,447.0,57.0,3103.0,21.0,4.7,22.0,4.9,87.0,7.7,6.5,13.6,193.9,77.0,53.0,358.0,10.6,6.2,5.1,1.0,2.0
17,18.0,Buffalo Bills,16.0,317.0,571.0,55.5,3087.0,30.0,5.3,28.0,4.9,43.0,6.0,4.9,10.8,192.9,70.5,37.0,351.0,6.1,5.1,4.0,3.0,3.0
18,19.0,Miami Dolphins,16.0,254.0,442.0,57.5,3045.0,28.0,6.3,11.0,2.5,85.0,7.3,7.5,12.7,190.3,91.2,23.0,190.0,4.9,6.5,6.7,1.0,3.0
19,20.0,Denver Broncos,16.0,254.0,499.0,50.9,3027.0,17.0,3.4,22.0,4.4,78.0,6.9,5.6,13.6,189.2,66.4,55.0,439.0,9.9,5.5,4.3,4.0,5.0
20,21.0,Seattle Seahawks,16.0,251.0,449.0,55.9,2973.0,25.0,5.6,18.0,4.0,50.0,7.4,6.7,13.2,185.8,81.3,47.0,343.0,9.5,6.0,5.4,1.0,1.0
21,22.0,Detroit Lions,16.0,263.0,503.0,52.3,2955.0,19.0,3.8,23.0,4.6,80.0,6.6,5.3,12.5,184.7,66.5,45.0,342.0,8.2,5.4,4.2,1.0,2.0
22,23.0,Houston Oilers,16.0,260.0,482.0,53.9,2902.0,16.0,3.3,29.0,6.0,66.0,6.8,4.8,12.6,181.4,61.4,49.0,384.0,9.2,5.5,3.6,0.0,1.0
