,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,San Diego Chargers,16.0,271.0,477.0,56.8,3375.0,26.0,5.5,30.0,6.3,55.0,7.5,5.7,13.2,210.9,72.5,32.0,191.0,6.3,6.6,5.0,1.0,2.0
1,2.0,Minnesota Vikings,16.0,352.0,592.0,59.5,3243.0,25.0,4.2,34.0,5.7,58.0,6.0,4.2,10.0,202.7,66.6,30.0,285.0,4.8,5.2,3.6,2.0,2.0
2,3.0,Dallas Cowboys,16.0,251.0,449.0,55.9,3176.0,25.0,5.6,17.0,3.8,91.0,7.6,7.0,13.6,198.5,83.1,33.0,229.0,6.8,6.6,6.0,1.0,3.0
3,4.0,St. Louis Cardinals,16.0,252.0,508.0,49.6,3171.0,16.0,3.1,21.0,4.1,74.0,6.6,5.4,13.3,198.2,64.2,22.0,186.0,4.2,6.0,4.8,0.0,1.0
4,5.0,New Orleans Saints,16.0,294.0,479.0,61.4,3151.0,17.0,3.5,16.0,3.3,71.0,7.2,6.4,11.7,196.9,81.2,37.0,301.0,7.2,6.1,5.4,2.0,4.0
5,6.0,Seattle Seahawks,16.0,261.0,467.0,55.9,3117.0,15.0,3.2,22.0,4.7,64.0,7.3,5.8,13.0,194.8,70.1,44.0,284.0,8.6,6.1,4.7,3.0,4.0
6,7.0,Los Angeles Rams,16.0,236.0,466.0,50.6,2874.0,13.0,2.8,22.0,4.7,68.0,6.7,5.1,13.2,179.6,61.7,34.0,235.0,6.8,5.7,4.3,3.0,6.0
7,8.0,Cleveland Browns,16.0,236.0,442.0,53.4,2859.0,22.0,5.0,21.0,4.8,69.0,7.1,6.0,13.3,178.7,72.9,35.0,278.0,7.3,6.0,4.9,2.0,2.0
8,9.0,New England Patriots,16.0,196.0,390.0,50.3,2800.0,15.0,3.8,25.0,6.4,75.0,7.7,5.6,15.3,175.0,62.2,24.0,206.0,5.8,6.8,4.8,3.0,6.0
9,10.0,Cincinnati Bengals,16.0,250.0,470.0,53.2,2741.0,14.0,3.0,30.0,6.4,57.0,6.5,4.2,12.2,171.3,56.7,38.0,298.0,7.5,5.4,3.3,1.0,1.0
10,11.0,Oakland Raiders,16.0,251.0,433.0,58.0,2727.0,16.0,3.7,31.0,7.2,49.0,7.1,4.7,12.3,170.4,62.7,39.0,368.0,8.3,5.8,3.5,3.0,3.0
11,12.0,Pittsburgh Steelers,16.0,212.0,380.0,55.8,2699.0,28.0,7.4,22.0,5.8,70.0,7.8,6.7,14.0,168.7,81.5,25.0,262.0,6.2,6.7,5.6,2.0,2.0
12,13.0,New York Jets,16.0,193.0,388.0,49.7,2607.0,19.0,4.9,28.0,7.2,77.0,7.6,5.4,15.3,162.9,61.5,43.0,350.0,10.0,6.0,4.0,2.0,2.0
13,14.0,Washington Redskins,16.0,212.0,438.0,48.4,2565.0,17.0,3.9,21.0,4.8,63.0,6.8,5.4,14.0,160.3,63.7,46.0,413.0,9.5,5.3,4.0,2.0,2.0
14,15.0,Miami Dolphins,16.0,226.0,379.0,59.6,2469.0,24.0,6.3,18.0,4.7,63.0,7.1,6.3,12.0,154.3,82.9,27.0,238.0,6.7,6.1,5.3,0.0,1.0
15,16.0,Atlanta Falcons,16.0,221.0,449.0,49.2,2402.0,11.0,2.4,23.0,5.1,71.0,6.4,4.6,13.0,150.1,56.7,56.0,481.0,11.1,4.8,3.1,5.0,6.0
16,17.0,Denver Broncos,16.0,217.0,391.0,55.5,2378.0,17.0,4.3,17.0,4.3,42.0,6.9,5.8,12.5,148.6,73.6,48.0,332.0,10.9,5.4,4.4,1.0,3.0
17,18.0,Houston Oilers,16.0,201.0,373.0,53.9,2338.0,16.0,4.3,17.0,4.6,80.0,6.6,5.4,12.3,146.1,69.9,17.0,135.0,4.4,6.0,4.9,6.0,6.0
18,19.0,Detroit Lions,16.0,247.0,429.0,57.6,2302.0,19.0,4.4,18.0,4.2,47.0,6.4,5.4,11.1,143.9,74.0,47.0,444.0,9.9,4.8,3.9,1.0,1.0
19,20.0,Buffalo Bills,16.0,203.0,388.0,52.3,2249.0,21.0,5.4,17.0,4.4,92.0,6.5,5.6,12.3,140.6,72.3,30.0,254.0,7.2,5.4,4.6,1.0,1.0
20,21.0,Philadelphia Eagles,16.0,207.0,401.0,51.6,2197.0,16.0,4.0,16.0,4.0,56.0,6.2,5.2,12.0,137.3,67.6,41.0,288.0,9.3,5.0,4.1,1.0,2.0
21,22.0,New York Giants,16.0,176.0,382.0,46.1,2145.0,13.0,3.4,27.0,7.1,67.0,6.4,3.9,13.8,134.1,48.9,38.0,283.0,9.0,5.1,2.8,1.0,1.0
22,23.0,Green Bay Packers,16.0,180.0,357.0,50.4,2084.0,11.0,3.1,18.0,5.0,58.0,6.6,5.0,13.1,130.3,60.9,37.0,274.0,9.4,5.3,3.8,1.0,1.0
23,24.0,Baltimore Colts,16.0,202.0,383.0,52.7,2063.0,17.0,4.4,30.0,7.8,78.0,6.6,4.0,12.6,128.9,55.9,49.0,480.0,11.3,4.8,2.4,2.0,1.0
