,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Chicago Bears,14.0,282.0,494.0,57.1,2841.0,25.0,5.1,21.0,4.3,68.0,6.2,5.3,10.8,202.9,74.6,30.0,215.0,5.7,5.4,4.6,1.0,2.0
1,2.0,Baltimore Colts,14.0,176.0,345.0,51.0,2772.0,22.0,6.4,9.0,2.6,74.0,8.8,8.9,17.3,198.0,91.8,39.0,273.0,10.2,7.2,7.3,2.0,2.0
2,3.0,St. Louis Cardinals,14.0,223.0,422.0,52.8,2747.0,21.0,5.0,24.0,5.7,78.0,7.2,5.7,13.7,196.2,69.1,37.0,298.0,8.1,6.0,4.5,2.0,2.0
3,4.0,San Francisco 49ers,14.0,225.0,461.0,48.8,2741.0,18.0,3.9,22.0,4.8,83.0,6.5,5.1,13.3,195.8,62.9,27.0,249.0,5.5,5.6,4.3,,
4,5.0,Washington Redskins,14.0,214.0,415.0,51.6,2721.0,25.0,6.0,16.0,3.9,80.0,7.4,6.9,14.4,194.4,79.9,44.0,350.0,9.6,5.9,5.4,0.0,1.0
5,6.0,Detroit Lions,14.0,206.0,386.0,53.4,2558.0,23.0,6.0,21.0,5.4,92.0,7.5,6.2,14.0,182.7,74.9,37.0,332.0,8.7,6.0,4.9,2.0,1.0
6,7.0,Philadelphia Eagles,14.0,199.0,397.0,50.1,2478.0,19.0,4.8,18.0,4.5,87.0,6.9,5.8,13.8,177.0,69.7,35.0,268.0,8.1,5.7,4.7,2.0,2.0
7,8.0,New York Giants,14.0,217.0,431.0,50.3,2475.0,16.0,3.7,26.0,6.0,70.0,6.6,4.6,13.1,176.8,58.8,45.0,373.0,9.5,5.2,3.4,3.0,2.0
8,9.0,Cleveland Browns,14.0,181.0,344.0,52.6,2323.0,28.0,8.1,19.0,5.5,62.0,7.4,6.5,14.0,165.9,80.8,28.0,219.0,7.5,6.2,5.5,1.0,0.0
9,10.0,Los Angeles Rams,14.0,173.0,368.0,47.0,2279.0,18.0,4.9,20.0,5.4,95.0,7.5,6.1,16.0,162.8,66.3,65.0,490.0,15.0,5.3,4.0,,
10,11.0,Minnesota Vikings,14.0,179.0,326.0,54.9,2123.0,23.0,7.1,12.0,3.7,64.0,8.0,7.8,14.6,151.6,89.4,48.0,491.0,12.8,5.7,5.5,3.0,3.0
11,12.0,Green Bay Packers,14.0,186.0,321.0,57.9,2105.0,16.0,5.0,6.0,1.9,73.0,7.7,7.9,13.3,150.4,91.3,47.0,369.0,12.8,5.7,5.9,2.0,1.0
12,13.0,Dallas Cowboys,14.0,192.0,404.0,47.5,2013.0,10.0,2.5,24.0,5.9,49.0,6.2,4.0,13.1,143.8,51.1,68.0,503.0,14.4,4.3,2.4,,
13,14.0,Pittsburgh Steelers,14.0,141.0,323.0,43.7,1858.0,14.0,4.3,24.0,7.4,54.0,7.1,4.7,16.4,132.7,51.7,51.0,450.0,13.6,5.0,2.8,1.0,2.0
14,,Avg Team,,199.6,388.4,51.4,2431.0,19.9,5.1,18.7,4.8,74.0,7.2,6.0,13.9,173.6,71.7,42.9,348.6,10.0,5.64,4.6,1.4,1.3
15,,League Total,,2794.0,5437.0,51.4,34034.0,278.0,5.1,262.0,4.8,95.0,7.2,6.0,13.9,173.6,71.7,601.0,4880.0,10.0,5.64,4.6,19.0,18.0
16,,Avg Tm/G,,14.3,27.7,51.4,173.6,1.4,5.1,1.3,4.8,,7.2,6.0,13.9,173.6,71.7,3.1,24.9,10.0,5.64,4.6,,
