,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
11,12.0,Cincinnati Bengals,16.0,316.0,563.0,56.1,3432.0,25.0,4.4,16.0,2.8,61.0,6.6,6.2,11.8,214.5,79.4,47.0,294.0,7.7,5.6,5.3,3.0,5.0
12,13.0,Denver Broncos,16.0,327.0,536.0,61.0,3429.0,26.0,4.9,17.0,3.2,51.0,6.8,6.4,11.2,214.3,84.3,31.0,233.0,5.5,6.0,5.6,4.0,4.0
13,14.0,San Diego Chargers,16.0,314.0,577.0,54.4,3358.0,23.0,4.0,21.0,3.6,63.0,6.3,5.5,11.6,209.9,71.9,33.0,296.0,5.4,5.5,4.7,0.0,1.0
14,15.0,Washington Redskins,16.0,270.0,471.0,57.3,3319.0,12.0,2.5,11.0,2.3,52.0,7.3,6.8,12.8,207.4,79.2,22.0,134.0,4.5,6.7,6.2,,
15,16.0,Indianapolis Colts,16.0,311.0,537.0,57.9,3296.0,16.0,3.0,11.0,2.0,51.0,6.6,6.3,11.4,206.0,79.2,43.0,248.0,7.4,5.7,5.4,3.0,3.0
16,17.0,Buffalo Bills,16.0,279.0,483.0,57.8,3218.0,18.0,3.7,24.0,5.0,95.0,7.4,5.9,12.8,201.1,72.6,48.0,340.0,9.0,6.1,4.7,4.0,5.0
17,18.0,Detroit Lions,16.0,309.0,541.0,57.1,3203.0,20.0,3.7,21.0,3.9,62.0,6.4,5.4,11.2,200.2,72.5,46.0,260.0,7.8,5.5,4.5,1.0,1.0
18,19.0,Chicago Bears,16.0,318.0,551.0,57.7,3185.0,19.0,3.4,18.0,3.3,58.0,6.1,5.3,10.5,199.1,73.4,23.0,165.0,4.0,5.5,4.8,1.0,1.0
19,20.0,Dallas Cowboys,16.0,307.0,487.0,63.0,3122.0,12.0,2.5,14.0,2.9,61.0,6.7,5.9,10.6,195.1,78.6,19.0,127.0,3.8,6.2,5.4,2.0,2.0
20,21.0,Houston Oilers,16.0,272.0,463.0,58.7,3098.0,22.0,4.8,15.0,3.2,83.0,7.1,6.6,12.1,193.6,83.0,34.0,198.0,6.8,6.2,5.8,2.0,2.0
21,22.0,Carolina Panthers,16.0,273.0,487.0,56.1,3083.0,22.0,4.5,11.0,2.3,55.0,6.8,6.7,12.2,192.7,83.0,36.0,250.0,6.9,5.9,5.8,2.0,2.0
22,23.0,Oakland Raiders,16.0,311.0,533.0,58.3,3078.0,28.0,5.3,19.0,3.6,62.0,6.2,5.7,10.7,192.4,79.4,45.0,249.0,7.8,5.3,4.8,,
23,24.0,Seattle Seahawks,16.0,261.0,494.0,52.8,3027.0,14.0,2.8,17.0,3.4,80.0,6.5,5.5,12.3,189.2,68.3,38.0,189.0,7.1,5.7,4.8,3.0,2.0
24,25.0,New Orleans Saints,16.0,295.0,515.0,57.3,2898.0,13.0,2.5,17.0,3.3,57.0,6.0,5.0,10.4,181.1,69.3,22.0,171.0,4.1,5.4,4.5,2.0,2.0
25,26.0,Kansas City Chiefs,16.0,290.0,530.0,54.7,2890.0,18.0,3.4,14.0,2.6,69.0,5.8,5.3,10.7,180.6,72.3,27.0,203.0,4.8,5.2,4.7,2.0,2.0
26,27.0,Pittsburgh Steelers,16.0,246.0,456.0,53.9,2841.0,15.0,3.3,19.0,4.2,70.0,6.6,5.3,12.2,177.6,68.0,21.0,149.0,4.4,6.0,4.8,0.0,4.0
27,28.0,St. Louis Rams,16.0,249.0,481.0,51.8,2765.0,18.0,3.7,23.0,4.8,77.0,6.5,5.1,12.6,172.8,65.0,57.0,379.0,10.6,5.1,3.9,2.0,2.0
28,29.0,Tampa Bay Buccaneers,16.0,274.0,494.0,55.5,2727.0,12.0,2.4,20.0,4.0,45.0,6.0,4.6,10.7,170.4,64.4,30.0,217.0,5.7,5.2,3.9,3.0,3.0
29,30.0,New York Giants,16.0,238.0,459.0,51.9,2339.0,14.0,3.1,21.0,4.6,37.0,5.8,4.4,11.2,146.2,60.6,56.0,324.0,10.9,4.5,3.3,,
30,,Avg Team,,306.6,532.2,57.6,3318.9,20.9,3.9,18.1,3.4,66.0,6.7,5.9,11.6,207.4,76.9,36.9,236.5,6.5,5.83,5.1,1.8,2.3
31,,League Total,,9198.0,15966.0,57.6,99567.0,626.0,3.9,542.0,3.4,95.0,6.7,5.9,11.6,207.4,76.9,1106.0,7094.0,6.5,5.83,5.1,55.0,68.0
32,,Avg Tm/G,,19.2,33.3,57.6,207.4,1.3,3.9,1.1,3.4,,6.7,5.9,11.6,207.4,76.9,2.3,14.8,6.5,5.83,5.1,,
