,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Philadelphia Eagles,12.0,224.0,438.0,51.1,3089.0,25.0,5.7,31.0,7.1,62.0,7.7,5.6,15.0,257.4,66.2,34.0,268.0,7.2,6.5,4.6,2.0,1.0
1,2.0,Cleveland Browns,12.0,191.0,303.0,63.0,2814.0,16.0,5.3,9.0,3.0,70.0,10.1,9.8,16.0,234.5,101.9,31.0,245.0,9.3,8.4,8.2,2.0,2.0
2,3.0,Los Angeles Rams,12.0,173.0,324.0,53.4,2565.0,19.0,5.9,18.0,5.6,70.0,8.2,6.9,15.4,213.8,77.3,13.0,107.0,3.9,7.6,6.3,1.0,2.0
3,4.0,Chicago Bears,12.0,206.0,446.0,46.2,2499.0,15.0,3.4,30.0,6.7,72.0,5.9,3.6,12.8,208.3,48.4,17.0,138.0,3.7,5.4,3.1,2.0,2.0
4,5.0,San Francisco 49ers,12.0,174.0,322.0,54.0,2168.0,22.0,6.8,19.0,5.9,71.0,7.5,6.2,13.8,180.7,76.4,30.0,239.0,8.5,6.2,5.0,2.0,3.0
5,6.0,Detroit Lions,12.0,144.0,316.0,45.6,2146.0,18.0,5.7,27.0,8.5,97.0,7.3,4.6,16.0,178.8,53.9,20.0,163.0,6.0,6.4,3.8,2.0,2.0
6,7.0,Chicago Cardinals,12.0,181.0,408.0,44.4,1863.0,14.0,3.4,27.0,6.6,77.0,5.4,3.1,12.1,155.3,45.3,41.0,328.0,9.1,4.1,2.1,1.0,0.0
7,8.0,Pittsburgh Steelers,12.0,189.0,416.0,45.4,1850.0,10.0,2.4,21.0,5.0,77.0,4.8,3.1,10.7,154.2,47.1,21.0,164.0,4.8,4.2,2.5,4.0,4.0
8,9.0,New York Giants,12.0,158.0,345.0,45.8,1711.0,16.0,4.6,34.0,9.9,75.0,5.8,2.2,12.6,142.6,40.1,34.0,274.0,9.0,4.5,1.3,2.0,2.0
9,10.0,Green Bay Packers,12.0,147.0,352.0,41.8,1555.0,9.0,2.6,34.0,9.7,80.0,5.2,1.4,12.5,129.6,27.5,35.0,278.0,9.0,4.0,0.5,1.0,0.0
10,11.0,Washington Redskins,12.0,107.0,278.0,38.5,1508.0,12.0,4.3,29.0,10.4,71.0,6.2,2.4,16.2,125.7,35.0,29.0,228.0,9.4,4.9,1.4,4.0,5.0
11,12.0,Baltimore Colts,12.0,126.0,319.0,39.5,1257.0,13.0,4.1,27.0,8.5,66.0,5.1,2.1,12.9,104.8,34.5,46.0,368.0,12.6,3.4,0.8,,
12,,Avg Team,,168.3,355.6,47.3,2085.4,15.8,4.4,25.5,7.2,74.0,6.5,4.2,13.8,173.8,53.6,29.3,233.3,7.6,5.42,3.3,1.9,1.9
13,,League Total,,2020.0,4267.0,47.3,25025.0,189.0,4.4,306.0,7.2,97.0,6.5,4.2,13.8,173.8,53.6,351.0,2800.0,7.6,5.42,3.3,23.0,23.0
14,,Avg Tm/G,,14.0,29.6,47.3,173.8,1.3,4.4,2.1,7.2,,6.5,4.2,13.8,173.8,53.6,2.4,19.4,7.6,5.42,3.3,,
