,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Chicago Bears,11.0,376.0,3855.0,664.0,5.8,44.0,15.0,155.0,94.0,194.0,1974.0,21.0,29.0,10.2,48.0,470.0,1881.0,23.0,4.0,98.0,99.0,905.0,9.0,,
1,2.0,Green Bay Packers,11.0,300.0,3781.0,752.0,5.0,26.0,8.0,176.0,172.0,330.0,2407.0,28.0,18.0,7.3,97.0,422.0,1374.0,10.0,3.3,65.0,38.0,312.0,14.0,,
2,3.0,Washington Redskins,11.0,227.0,3121.0,670.0,4.7,30.0,13.0,149.0,137.0,257.0,1600.0,16.0,17.0,6.2,66.0,413.0,1521.0,9.0,3.7,71.0,67.0,610.0,12.0,,
3,4.0,Pittsburgh Steelers,11.0,167.0,2537.0,651.0,3.9,21.0,10.0,130.0,51.0,161.0,686.0,2.0,11.0,4.3,29.0,490.0,1851.0,15.0,3.8,86.0,58.0,383.0,15.0,,
4,5.0,New York Giants,11.0,155.0,2160.0,549.0,3.9,21.0,7.0,105.0,67.0,148.0,957.0,10.0,14.0,6.5,36.0,401.0,1203.0,10.0,3.0,65.0,48.0,437.0,4.0,,
5,6.0,Cleveland Rams,11.0,150.0,2412.0,559.0,4.3,35.0,8.0,103.0,109.0,249.0,1537.0,13.0,27.0,6.2,60.0,310.0,875.0,5.0,2.8,36.0,45.0,315.0,7.0,,
6,7.0,Philadelphia Eagles,11.0,134.0,2505.0,620.0,4.0,28.0,11.0,124.0,96.0,213.0,1416.0,8.0,17.0,6.6,50.0,407.0,1089.0,8.0,2.7,66.0,47.0,392.0,8.0,,
7,8.0,Brooklyn Dodgers,11.0,100.0,2179.0,590.0,3.7,34.0,10.0,109.0,56.0,159.0,714.0,3.0,24.0,4.5,23.0,431.0,1465.0,9.0,3.4,76.0,32.0,288.0,10.0,,
8,9.0,Chicago Cardinals,11.0,98.0,2453.0,682.0,3.6,40.0,11.0,132.0,131.0,316.0,1432.0,6.0,29.0,4.5,59.0,366.0,1021.0,4.0,2.8,58.0,46.0,400.0,15.0,,
9,10.0,Detroit Lions,11.0,38.0,2146.0,564.0,3.8,56.0,23.0,115.0,73.0,222.0,885.0,1.0,33.0,4.0,40.0,342.0,1261.0,4.0,3.7,67.0,43.0,364.0,8.0,,
10,,Avg Team,,174.5,2714.9,630.1,4.3,33.5,11.6,129.8,98.6,224.9,1360.8,10.8,21.9,6.1,50.8,405.2,1354.1,9.7,3.3,68.8,52.3,440.6,10.2,,
11,,League Total,,1745.0,27149.0,6301.0,4.3,335.0,116.0,1298.0,986.0,2249.0,13608.0,108.0,219.0,6.1,508.0,4052.0,13541.0,97.0,3.3,688.0,523.0,4406.0,102.0,,
12,,Avg Tm/G,,15.9,246.8,57.3,4.3,3.0,1.1,11.8,9.0,20.4,123.7,1.0,2.0,6.1,4.6,36.8,123.1,0.9,3.3,6.3,4.8,40.1,0.9,,
