,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Los Angeles Rams,12.0,307.0,4143.0,802.0,5.2,37.0,14.0,235.0,144.0,296.0,2001.0,21.0,23.0,6.1,104.0,474.0,2142.0,15.0,4.5,112.0,60.0,580.0,19.0,,
1,2.0,Baltimore Colts,12.0,303.0,4123.0,776.0,5.3,31.0,12.0,222.0,177.0,314.0,2388.0,25.0,19.0,7.0,117.0,434.0,1735.0,12.0,4.0,91.0,67.0,712.0,14.0,,
2,3.0,Cleveland Browns,12.0,269.0,3670.0,716.0,5.1,24.0,10.0,180.0,108.0,195.0,1712.0,12.0,14.0,8.0,76.0,501.0,1958.0,19.0,3.9,93.0,66.0,597.0,11.0,,
3,4.0,San Francisco 49ers,12.0,260.0,3658.0,728.0,5.0,32.0,14.0,223.0,191.0,305.0,2036.0,17.0,18.0,5.8,115.0,377.0,1622.0,15.0,4.3,92.0,66.0,629.0,16.0,,
4,5.0,New York Giants,12.0,254.0,3749.0,717.0,5.2,32.0,20.0,216.0,147.0,269.0,2100.0,15.0,12.0,7.6,103.0,441.0,1649.0,13.0,3.7,95.0,66.0,597.0,18.0,,
5,6.0,Detroit Lions,12.0,251.0,3840.0,796.0,4.8,35.0,13.0,221.0,163.0,361.0,2029.0,17.0,22.0,5.2,105.0,409.0,1811.0,12.0,4.4,103.0,65.0,673.0,13.0,,
6,7.0,Washington Redskins,12.0,251.0,3494.0,716.0,4.9,30.0,17.0,197.0,109.0,201.0,1621.0,11.0,13.0,7.5,78.0,500.0,1873.0,17.0,3.7,107.0,31.0,321.0,12.0,,
7,8.0,Green Bay Packers,12.0,218.0,3232.0,751.0,4.3,41.0,18.0,179.0,157.0,325.0,1791.0,12.0,23.0,4.8,90.0,380.0,1441.0,13.0,3.8,72.0,43.0,516.0,17.0,,
8,9.0,Chicago Bears,12.0,203.0,3454.0,765.0,4.5,43.0,15.0,188.0,130.0,286.0,1768.0,7.0,28.0,5.7,92.0,457.0,1686.0,15.0,3.7,82.0,63.0,614.0,14.0,,
9,10.0,Chicago Cardinals,12.0,200.0,3217.0,660.0,4.9,37.0,15.0,174.0,111.0,271.0,1775.0,12.0,22.0,6.0,75.0,365.0,1442.0,12.0,4.0,77.0,51.0,468.0,22.0,,
10,11.0,Philadelphia Eagles,12.0,173.0,2737.0,656.0,4.2,39.0,16.0,149.0,99.0,204.0,1155.0,10.0,23.0,5.0,51.0,424.0,1582.0,9.0,3.7,80.0,75.0,654.0,18.0,,
11,12.0,Pittsburgh Steelers,12.0,161.0,2890.0,739.0,3.9,32.0,18.0,159.0,149.0,312.0,1716.0,11.0,14.0,4.9,92.0,390.0,1174.0,7.0,3.0,59.0,48.0,405.0,8.0,,
12,,Avg Team,,237.5,3517.3,735.2,4.8,34.4,15.2,195.3,140.4,278.3,1841.0,14.2,19.3,6.0,91.5,429.3,1676.3,13.3,3.9,88.6,58.4,563.8,15.2,,
13,,League Total,,2850.0,42207.0,8822.0,4.8,413.0,182.0,2343.0,1685.0,3339.0,22092.0,170.0,231.0,6.0,1098.0,5152.0,20115.0,159.0,3.9,1063.0,701.0,6766.0,182.0,,
14,,Avg Tm/G,,19.8,293.1,61.3,4.8,2.9,1.3,16.3,11.7,23.2,153.4,1.2,1.6,6.0,7.6,35.8,139.7,1.1,3.9,7.4,4.9,47.0,1.3,,
