,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Chicago Bears,12.0,363.0,4537.0,802.0,5.7,29.0,10.0,244.0,135.0,250.0,2069.0,19.0,19.0,7.8,92.0,536.0,2468.0,22.0,4.6,140.0,67.0,553.0,12.0,,
1,2.0,Detroit Lions,12.0,300.0,4206.0,815.0,5.2,34.0,11.0,247.0,160.0,301.0,2195.0,13.0,23.0,7.1,111.0,507.0,2011.0,21.0,4.0,122.0,66.0,668.0,14.0,,
2,3.0,Los Angeles Rams,12.0,291.0,4397.0,736.0,6.0,46.0,18.0,227.0,170.0,329.0,2419.0,18.0,28.0,6.9,111.0,384.0,1978.0,15.0,5.2,103.0,57.0,583.0,13.0,,
3,4.0,Baltimore Colts,12.0,270.0,4123.0,747.0,5.5,32.0,14.0,216.0,158.0,279.0,1921.0,14.0,18.0,6.1,99.0,432.0,2202.0,21.0,5.1,106.0,53.0,507.0,11.0,,
4,5.0,Green Bay Packers,12.0,264.0,3819.0,714.0,5.3,29.0,11.0,212.0,171.0,353.0,2398.0,21.0,18.0,6.4,112.0,337.0,1421.0,13.0,4.2,86.0,42.0,393.0,14.0,,
5,6.0,New York Giants,12.0,264.0,3696.0,778.0,4.8,27.0,13.0,223.0,133.0,275.0,1567.0,17.0,14.0,5.6,82.0,499.0,2129.0,18.0,4.3,124.0,52.0,474.0,17.0,,
6,7.0,Chicago Cardinals,12.0,240.0,3422.0,756.0,4.5,35.0,21.0,191.0,100.0,214.0,1369.0,13.0,14.0,6.0,63.0,527.0,2053.0,14.0,3.9,116.0,78.0,626.0,12.0,,
7,8.0,San Francisco 49ers,12.0,233.0,3813.0,752.0,5.1,31.0,12.0,221.0,162.0,297.0,1977.0,8.0,19.0,5.9,107.0,419.0,1836.0,17.0,4.4,101.0,57.0,562.0,13.0,,
8,9.0,Pittsburgh Steelers,12.0,217.0,3016.0,747.0,4.0,34.0,10.0,184.0,136.0,318.0,1666.0,14.0,24.0,5.0,83.0,413.0,1350.0,14.0,3.3,83.0,74.0,614.0,18.0,,
9,10.0,Washington Redskins,12.0,183.0,2961.0,731.0,4.1,35.0,17.0,176.0,104.0,215.0,1218.0,11.0,18.0,5.3,71.0,501.0,1743.0,5.0,3.5,91.0,44.0,383.0,14.0,,
10,11.0,Cleveland Browns,12.0,167.0,3020.0,705.0,4.3,30.0,12.0,173.0,105.0,202.0,1175.0,8.0,18.0,5.2,63.0,480.0,1845.0,8.0,3.8,94.0,52.0,457.0,16.0,,
11,12.0,Philadelphia Eagles,12.0,143.0,2654.0,702.0,3.8,38.0,11.0,160.0,122.0,249.0,1277.0,6.0,27.0,4.5,74.0,418.0,1377.0,11.0,3.3,73.0,59.0,542.0,13.0,,
12,,Avg Team,,244.6,3638.7,748.8,4.9,33.3,13.3,206.2,138.0,273.5,1770.9,13.5,20.0,6.0,89.0,454.4,1867.8,14.9,4.1,103.3,58.4,530.2,13.9,,
13,,League Total,,2935.0,43664.0,8985.0,4.9,400.0,160.0,2474.0,1656.0,3282.0,21251.0,162.0,240.0,6.0,1068.0,5453.0,22413.0,179.0,4.1,1239.0,701.0,6362.0,167.0,,
14,,Avg Tm/G,,20.4,303.2,62.4,4.9,2.8,1.1,17.2,11.5,22.8,147.6,1.1,1.7,6.0,7.4,37.9,155.6,1.2,4.1,8.6,4.9,44.2,1.2,,
