,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Chicago Bears,11.0,298.0,4008.0,660.0,6.1,19.0,0.0,148.0,89.0,221.0,1965.0,16.0,19.0,8.9,,439.0,2043.0,21.0,4.7,148.0,0.0,416.0,,,
1,2.0,Washington Redskins,11.0,242.0,3488.0,611.0,5.7,18.0,0.0,125.0,117.0,201.0,1795.0,18.0,18.0,8.9,,410.0,1693.0,12.0,4.1,125.0,0.0,332.0,,,
2,3.0,Green Bay Packers,11.0,233.0,3445.0,748.0,4.6,15.0,0.0,149.0,101.0,248.0,1871.0,14.0,15.0,7.5,,500.0,1574.0,13.0,3.1,149.0,0.0,259.0,,,
3,4.0,Cleveland Rams,11.0,195.0,2675.0,640.0,4.2,21.0,0.0,131.0,127.0,253.0,1415.0,12.0,21.0,5.6,,387.0,1260.0,14.0,3.3,131.0,0.0,220.0,,,
4,5.0,New York Giants,11.0,168.0,2252.0,625.0,3.6,11.0,0.0,109.0,75.0,177.0,971.0,8.0,11.0,5.5,,448.0,1281.0,9.0,2.9,109.0,0.0,267.0,,,
5,6.0,Detroit Lions,11.0,145.0,2844.0,633.0,4.5,20.0,0.0,133.0,92.0,227.0,1357.0,7.0,20.0,6.0,,406.0,1487.0,10.0,3.7,133.0,0.0,304.0,,,
6,7.0,Pittsburgh Pirates,11.0,114.0,2222.0,649.0,3.4,34.0,0.0,113.0,70.0,221.0,1084.0,8.0,34.0,4.9,,428.0,1138.0,7.0,2.7,113.0,0.0,279.0,,,
7,8.0,Brooklyn Dodgers,11.0,108.0,2351.0,583.0,4.0,16.0,0.0,113.0,77.0,176.0,1024.0,4.0,16.0,5.8,,407.0,1327.0,7.0,3.3,113.0,0.0,210.0,,,
8,9.0,Philadelphia Eagles,11.0,105.0,2147.0,596.0,3.6,22.0,0.0,97.0,119.0,267.0,1516.0,7.0,22.0,5.7,,329.0,631.0,5.0,1.9,97.0,0.0,237.0,,,
9,10.0,Chicago Cardinals,11.0,84.0,2005.0,568.0,3.5,33.0,0.0,101.0,85.0,247.0,1170.0,5.0,33.0,4.7,,321.0,835.0,4.0,2.6,101.0,0.0,238.0,,,
10,,Avg Team,,169.2,2743.7,631.3,4.3,20.9,0.0,121.9,95.2,223.8,1416.8,9.9,20.9,6.3,,407.5,1326.9,10.2,3.3,121.9,0.0,276.2,,,
11,,League Total,,1692.0,27437.0,6313.0,4.3,209.0,0.0,1219.0,952.0,2238.0,14168.0,99.0,209.0,6.3,,4075.0,13269.0,102.0,3.3,1219.0,0.0,2762.0,,,
12,,Avg Tm/G,,15.4,249.4,57.4,4.3,1.9,0.0,11.1,8.7,20.3,128.8,0.9,1.9,6.3,,37.0,120.6,0.9,3.3,11.1,0.0,25.1,,,
