,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Green Bay Packers,14.0,391.0,4714.0,797.0,5.9,26.0,10.0,274.0,177.0,306.0,2364.0,18.0,16.0,7.3,115.0,474.0,2350.0,27.0,5.0,142.0,66.0,647.0,17.0,,
1,2.0,New York Giants,14.0,368.0,4597.0,917.0,5.0,43.0,20.0,275.0,215.0,416.0,2740.0,27.0,23.0,6.0,160.0,464.0,1857.0,13.0,4.0,99.0,59.0,629.0,16.0,,
2,3.0,Philadelphia Eagles,14.0,361.0,5112.0,829.0,6.2,40.0,14.0,252.0,241.0,429.0,3605.0,34.0,26.0,7.9,158.0,373.0,1507.0,10.0,4.0,78.0,42.0,500.0,16.0,,
3,4.0,San Francisco 49ers,14.0,346.0,4904.0,826.0,5.9,36.0,17.0,258.0,187.0,346.0,2804.0,15.0,19.0,7.4,132.0,448.0,2100.0,27.0,4.7,116.0,65.0,635.0,10.0,,
4,5.0,Chicago Bears,14.0,326.0,4562.0,827.0,5.5,38.0,14.0,239.0,186.0,349.0,2672.0,26.0,24.0,6.8,113.0,436.0,1890.0,16.0,4.3,103.0,81.0,720.0,23.0,,
5,6.0,Cleveland Browns,14.0,319.0,4537.0,817.0,5.6,33.0,20.0,246.0,185.0,320.0,2374.0,20.0,13.0,7.0,120.0,476.0,2163.0,15.0,4.5,116.0,47.0,455.0,10.0,,
6,7.0,Baltimore Colts,14.0,302.0,4922.0,921.0,5.3,42.0,13.0,274.0,232.0,438.0,2803.0,17.0,29.0,6.0,135.0,456.0,2119.0,17.0,4.6,124.0,69.0,589.0,15.0,,
7,8.0,Pittsburgh Steelers,14.0,295.0,4093.0,913.0,4.5,56.0,22.0,239.0,176.0,334.0,2332.0,23.0,34.0,6.3,123.0,543.0,1761.0,10.0,3.2,102.0,52.0,486.0,14.0,,
8,9.0,Minnesota Vikings,14.0,285.0,3886.0,863.0,4.5,44.0,22.0,236.0,203.0,377.0,1989.0,22.0,22.0,4.5,123.0,419.0,1897.0,14.0,4.5,104.0,36.0,375.0,9.0,,
9,10.0,St. Louis Cardinals,14.0,279.0,3378.0,795.0,4.2,41.0,18.0,202.0,168.0,351.0,1973.0,21.0,23.0,4.8,110.0,386.0,1405.0,8.0,3.6,83.0,57.0,535.0,9.0,,
10,11.0,Detroit Lions,14.0,270.0,4412.0,873.0,5.1,42.0,15.0,233.0,186.0,398.0,2544.0,14.0,27.0,5.9,122.0,439.0,1868.0,16.0,4.3,96.0,69.0,678.0,15.0,,
11,12.0,Los Angeles Rams,14.0,263.0,4295.0,848.0,5.1,32.0,11.0,236.0,199.0,386.0,2337.0,13.0,21.0,5.4,111.0,415.0,1958.0,17.0,4.7,109.0,63.0,599.0,16.0,,
12,13.0,Dallas Cowboys,14.0,236.0,4480.0,870.0,5.1,48.0,21.0,239.0,215.0,422.0,2661.0,23.0,27.0,5.9,130.0,416.0,1819.0,6.0,4.4,100.0,47.0,427.0,9.0,,
13,14.0,Washington Redskins,14.0,174.0,3247.0,830.0,3.9,40.0,12.0,193.0,189.0,420.0,2175.0,12.0,28.0,4.6,124.0,361.0,1072.0,9.0,3.0,55.0,70.0,651.0,14.0,,
14,,Avg Team,,301.1,4367.1,851.9,5.1,40.1,16.4,242.6,197.1,378.0,2526.6,20.4,23.7,6.1,126.9,436.1,1840.4,14.6,4.2,101.9,58.8,566.1,13.8,,
15,,League Total,,4215.0,61139.0,11926.0,5.1,561.0,229.0,3396.0,2759.0,5292.0,35373.0,285.0,332.0,6.1,1776.0,6106.0,25766.0,205.0,4.2,1427.0,823.0,7926.0,193.0,,
16,,Avg Tm/G,,21.5,311.9,60.8,5.1,2.9,1.2,17.3,14.1,27.0,180.5,1.5,1.7,6.1,9.1,31.2,131.5,1.0,4.2,7.3,4.2,40.4,1.0,,
