,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Chicago Bears,10.0,303.0,3961.0,651.0,6.1,35.0,18.0,161.0,117.0,229.0,2310.0,28.0,17.0,10.1,66.0,422.0,1651.0,14.0,3.9,84.0,86.0,748.0,11.0,,
1,2.0,Green Bay Packers,10.0,264.0,3351.0,650.0,5.2,25.0,6.0,134.0,114.0,253.0,1909.0,21.0,19.0,7.5,66.0,397.0,1442.0,13.0,3.6,60.0,52.0,403.0,8.0,,
2,3.0,Washington Redskins,10.0,229.0,2922.0,574.0,5.1,31.0,11.0,112.0,139.0,254.0,1837.0,24.0,20.0,7.2,49.0,320.0,1085.0,7.0,3.4,55.0,65.0,499.0,8.0,,
3,4.0,Phi/Pit Eagles/Steelers,10.0,225.0,2868.0,634.0,4.5,35.0,15.0,138.0,65.0,175.0,1138.0,11.0,20.0,6.5,32.0,459.0,1730.0,18.0,3.8,96.0,54.0,484.0,10.0,,
4,5.0,New York Giants,10.0,197.0,2180.0,535.0,4.1,14.0,5.0,102.0,63.0,149.0,760.0,8.0,9.0,5.1,24.0,386.0,1420.0,14.0,3.7,72.0,42.0,293.0,6.0,,
5,6.0,Detroit Lions,10.0,178.0,2107.0,542.0,3.9,42.0,5.0,106.0,93.0,248.0,1290.0,11.0,37.0,5.2,46.0,294.0,817.0,10.0,2.8,49.0,59.0,472.0,11.0,,
6,7.0,Chicago Cardinals,10.0,95.0,1804.0,553.0,3.3,44.0,5.0,102.0,88.0,219.0,1095.0,6.0,39.0,5.0,43.0,334.0,709.0,5.0,2.1,48.0,45.0,389.0,11.0,,
7,8.0,Brooklyn Dodgers,10.0,65.0,1579.0,538.0,2.9,30.0,9.0,80.0,90.0,205.0,969.0,5.0,21.0,4.7,35.0,333.0,610.0,4.0,1.8,39.0,36.0,292.0,6.0,,
8,9.0,Phi/Pit Eagles/Steelers,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,
9,10.0,Cleveland Rams,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,
10,,Avg Team,,155.6,2077.2,467.7,4.4,25.6,7.4,93.5,76.9,173.2,1130.8,11.4,18.2,6.5,36.1,294.5,946.4,8.5,3.2,50.3,43.9,358.0,7.1,,
11,,League Total,,1556.0,20772.0,4677.0,4.4,256.0,74.0,935.0,769.0,1732.0,11308.0,114.0,182.0,6.5,361.0,2945.0,9464.0,85.0,3.2,503.0,439.0,3580.0,71.0,,
12,,Avg Tm/G,,19.5,259.7,58.5,4.4,3.2,0.9,11.7,9.6,21.7,141.4,1.4,2.3,6.5,4.5,36.8,118.3,1.1,3.2,6.3,5.5,44.8,0.9,,
