,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,San Francisco 49ers,14.0,352.0,4503.0,862.0,5.2,25.0,15.0,237.0,226.0,383.0,2923.0,25.0,10.0,7.5,125.0,471.0,1580.0,13.0,3.4,86.0,88.0,997.0,26.0,,
1,2.0,Detroit Lions,14.0,347.0,3984.0,844.0,4.7,27.0,15.0,243.0,167.0,294.0,1857.0,19.0,12.0,5.6,107.0,514.0,2127.0,16.0,4.1,113.0,58.0,659.0,23.0,,
2,3.0,Minnesota Vikings,14.0,335.0,3815.0,881.0,4.3,31.0,16.0,225.0,173.0,344.0,2181.0,12.0,15.0,5.8,111.0,508.0,1634.0,16.0,3.2,98.0,60.0,631.0,16.0,,
3,4.0,Los Angeles Rams,14.0,325.0,4271.0,879.0,4.9,30.0,17.0,224.0,218.0,426.0,2508.0,17.0,13.0,5.6,120.0,430.0,1763.0,12.0,4.1,93.0,88.0,959.0,11.0,,
4,5.0,St. Louis Cardinals,14.0,325.0,4471.0,845.0,5.3,33.0,14.0,226.0,178.0,390.0,2473.0,16.0,19.0,5.9,104.0,429.0,1998.0,18.0,4.7,110.0,84.0,896.0,12.0,,
5,6.0,Baltimore Colts,14.0,321.0,4134.0,860.0,4.8,36.0,14.0,242.0,219.0,416.0,2798.0,23.0,22.0,6.2,148.0,411.0,1336.0,9.0,3.3,70.0,71.0,708.0,24.0,,
6,7.0,Cincinnati Bengals,14.0,312.0,3927.0,831.0,4.7,23.0,12.0,210.0,172.0,339.0,1870.0,12.0,11.0,5.1,97.0,461.0,2057.0,16.0,4.5,100.0,71.0,831.0,13.0,,
7,8.0,New York Giants,14.0,301.0,4433.0,905.0,4.9,26.0,14.0,257.0,230.0,403.0,2634.0,19.0,12.0,6.0,150.0,465.0,1799.0,11.0,3.9,94.0,71.0,641.0,13.0,,
8,9.0,Oakland Raiders,14.0,300.0,4829.0,908.0,5.3,30.0,9.0,270.0,210.0,418.0,2865.0,28.0,21.0,6.6,139.0,471.0,1964.0,7.0,4.2,107.0,92.0,1021.0,24.0,,
9,10.0,Dallas Cowboys,14.0,299.0,4449.0,858.0,5.2,28.0,12.0,229.0,149.0,297.0,2149.0,18.0,16.0,6.4,95.0,522.0,2300.0,16.0,4.4,119.0,87.0,934.0,15.0,,
10,11.0,Washington Redskins,14.0,297.0,4129.0,815.0,5.1,24.0,14.0,249.0,203.0,342.0,2108.0,23.0,10.0,5.7,100.0,444.0,2021.0,11.0,4.6,122.0,65.0,613.0,27.0,,
11,12.0,Miami Dolphins,14.0,297.0,4039.0,827.0,4.9,30.0,11.0,228.0,159.0,299.0,1957.0,15.0,19.0,5.8,100.0,492.0,2082.0,14.0,4.2,106.0,77.0,834.0,22.0,,
12,13.0,Cleveland Browns,14.0,286.0,4161.0,870.0,4.8,38.0,14.0,239.0,190.0,392.0,2582.0,17.0,24.0,6.3,134.0,462.0,1579.0,14.0,3.4,87.0,65.0,634.0,18.0,,
