,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Washington Redskins,11.0,245.0,3289.0,644.0,5.1,22.0,0.0,147.0,144.0,244.0,1887.0,18.0,22.0,7.7,,400.0,1402.0,15.0,3.5,147.0,0.0,427.0,,,
1,2.0,Chicago Bears,11.0,238.0,3219.0,665.0,4.8,15.0,0.0,141.0,68.0,171.0,1401.0,10.0,15.0,8.2,,494.0,1818.0,16.0,3.7,141.0,0.0,605.0,,,
2,3.0,Green Bay Packers,11.0,238.0,3400.0,746.0,4.6,26.0,0.0,154.0,118.0,283.0,1796.0,18.0,26.0,6.3,,463.0,1604.0,10.0,3.5,154.0,0.0,295.0,,,
3,4.0,Brooklyn Dodgers,11.0,186.0,2813.0,605.0,4.6,13.0,0.0,115.0,80.0,191.0,1267.0,14.0,13.0,6.6,,414.0,1546.0,9.0,3.7,115.0,0.0,285.0,,,
4,5.0,Cleveland Rams,11.0,171.0,2724.0,611.0,4.5,25.0,0.0,113.0,109.0,247.0,1582.0,12.0,25.0,6.4,,364.0,1142.0,11.0,3.1,113.0,0.0,260.0,,,
5,6.0,Chicago Cardinals,11.0,139.0,2227.0,598.0,3.7,33.0,0.0,112.0,75.0,198.0,912.0,6.0,33.0,4.6,,400.0,1315.0,11.0,3.3,112.0,0.0,331.0,,,
6,7.0,Detroit Lions,11.0,138.0,2634.0,622.0,4.2,27.0,0.0,133.0,86.0,195.0,1177.0,3.0,27.0,6.0,,427.0,1457.0,12.0,3.4,133.0,0.0,259.0,,,
7,8.0,New York Giants,11.0,131.0,2512.0,628.0,4.0,15.0,0.0,127.0,78.0,174.0,1036.0,9.0,15.0,6.0,,454.0,1476.0,6.0,3.3,127.0,0.0,349.0,,,
8,9.0,Philadelphia Eagles,11.0,111.0,2153.0,679.0,3.2,20.0,0.0,122.0,152.0,362.0,1855.0,6.0,20.0,5.1,,317.0,298.0,8.0,0.9,122.0,0.0,215.0,,,
9,10.0,Pittsburgh Steelers,11.0,60.0,1977.0,592.0,3.3,27.0,0.0,97.0,58.0,189.0,875.0,4.0,27.0,4.6,,403.0,1102.0,2.0,2.7,97.0,0.0,336.0,,,
10,,Avg Team,,165.7,2694.8,639.0,4.2,22.3,0.0,126.1,96.8,225.4,1378.8,10.0,22.3,6.1,,413.6,1316.0,10.0,3.2,126.1,0.0,336.2,,,
11,,League Total,,1657.0,26948.0,6390.0,4.2,223.0,0.0,1261.0,968.0,2254.0,13788.0,100.0,223.0,6.1,,4136.0,13160.0,100.0,3.2,1261.0,0.0,3362.0,,,
12,,Avg Tm/G,,15.1,245.0,58.1,4.2,2.0,0.0,11.5,8.8,20.5,125.3,0.9,2.0,6.1,,37.6,119.6,0.9,3.2,11.5,0.0,30.6,,,
