,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
14,15.0,Detroit Lions,9.0,181.0,2534.0,598.0,4.2,26.0,8.0,160.0,136.0,285.0,1512.0,12.0,18.0,4.8,83.0,283.0,1022.0,5.0,3.6,60.0,58.0,548.0,17.0,,
15,16.0,Kansas City Chiefs,9.0,176.0,2498.0,573.0,4.4,12.0,4.0,163.0,145.0,264.0,1555.0,10.0,8.0,5.1,79.0,269.0,943.0,3.0,3.5,71.0,43.0,372.0,13.0,,
16,17.0,New York Giants,9.0,164.0,2729.0,559.0,4.9,19.0,10.0,153.0,161.0,298.0,1887.0,10.0,9.0,6.0,96.0,244.0,842.0,7.0,3.5,47.0,47.0,369.0,10.0,,
17,18.0,Tampa Bay Buccaneers,9.0,158.0,2895.0,587.0,4.9,23.0,12.0,163.0,164.0,308.0,1943.0,9.0,11.0,6.1,105.0,268.0,952.0,6.0,3.6,52.0,38.0,297.0,6.0,,
18,19.0,Buffalo Bills,9.0,150.0,2927.0,604.0,4.8,26.0,9.0,180.0,149.0,273.0,1556.0,8.0,17.0,5.5,84.0,319.0,1371.0,9.0,4.3,83.0,69.0,582.0,13.0,,
19,20.0,Denver Broncos,9.0,148.0,2837.0,592.0,4.8,36.0,17.0,170.0,181.0,311.0,1819.0,8.0,19.0,5.4,103.0,257.0,1018.0,6.0,4.0,52.0,54.0,516.0,15.0,,
20,21.0,New England Patriots,9.0,143.0,2633.0,526.0,5.0,17.0,8.0,146.0,93.0,187.0,1286.0,12.0,9.0,6.4,63.0,324.0,1347.0,3.0,4.2,74.0,52.0,412.0,9.0,,
21,22.0,Chicago Bears,9.0,141.0,2493.0,571.0,4.4,19.0,8.0,153.0,141.0,262.0,1505.0,10.0,11.0,5.1,83.0,276.0,988.0,5.0,3.6,56.0,58.0,422.0,14.0,,
22,23.0,Cleveland Browns,9.0,140.0,2718.0,616.0,4.4,24.0,8.0,176.0,174.0,334.0,1845.0,9.0,16.0,5.1,96.0,256.0,873.0,7.0,3.4,64.0,59.0,461.0,16.0,,
23,24.0,Houston Oilers,9.0,136.0,2373.0,551.0,4.3,26.0,11.0,138.0,153.0,287.0,1574.0,12.0,15.0,4.8,81.0,225.0,799.0,5.0,3.6,52.0,52.0,424.0,5.0,,
24,25.0,St. Louis Cardinals,9.0,135.0,2542.0,579.0,4.4,16.0,10.0,162.0,129.0,240.0,1333.0,6.0,6.0,4.9,81.0,307.0,1209.0,10.0,3.9,71.0,56.0,528.0,10.0,,
25,26.0,New Orleans Saints,9.0,129.0,2655.0,602.0,4.4,24.0,10.0,173.0,137.0,248.0,1398.0,8.0,14.0,5.2,76.0,331.0,1257.0,8.0,3.8,79.0,63.0,514.0,18.0,,
26,27.0,Seattle Seahawks,9.0,127.0,2594.0,589.0,4.4,24.0,11.0,159.0,176.0,326.0,1799.0,9.0,13.0,5.0,89.0,227.0,795.0,4.0,3.5,51.0,59.0,523.0,19.0,,
27,28.0,Baltimore Colts,9.0,113.0,2483.0,596.0,4.2,21.0,11.0,152.0,142.0,283.0,1439.0,6.0,10.0,4.7,80.0,293.0,1044.0,4.0,3.6,62.0,52.0,433.0,10.0,,
28,,Avg Team,,181.4,2854.8,584.6,4.9,21.9,9.4,170.4,159.8,283.3,1794.9,11.4,12.5,5.8,93.1,277.3,1060.0,8.3,3.8,64.2,54.9,461.9,13.1,,
29,,League Total,,5080.0,79935.0,16369.0,4.9,613.0,264.0,4772.0,4474.0,7933.0,50256.0,320.0,349.0,5.8,2607.0,7763.0,29679.0,231.0,3.8,1798.0,1537.0,12934.0,367.0,,
30,,Avg Tm/G,,20.2,317.2,65.0,4.9,2.4,1.0,18.9,17.8,31.5,199.4,1.3,1.4,5.8,10.3,30.8,117.8,0.9,3.8,7.1,6.1,51.3,1.5,,
