,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Dallas Cowboys,16.0,384.0,5959.0,1107.0,5.4,35.0,18.0,342.0,251.0,449.0,3176.0,25.0,17.0,6.6,167.0,625.0,2783.0,22.0,4.5,146.0,96.0,816.0,29.0,,
1,2.0,Miami Dolphins,16.0,372.0,4835.0,954.0,5.1,30.0,12.0,270.0,226.0,379.0,2469.0,24.0,18.0,6.1,135.0,548.0,2366.0,18.0,4.3,119.0,74.0,603.0,16.0,,
2,3.0,New York Jets,16.0,359.0,4857.0,993.0,4.9,37.0,9.0,277.0,193.0,388.0,2607.0,19.0,28.0,6.0,128.0,562.0,2250.0,21.0,4.0,131.0,102.0,854.0,18.0,,
3,4.0,New England Patriots,16.0,358.0,5965.0,1085.0,5.5,46.0,21.0,322.0,196.0,390.0,2800.0,15.0,25.0,6.8,125.0,671.0,3165.0,30.0,4.7,181.0,92.0,852.0,16.0,,
4,5.0,Pittsburgh Steelers,16.0,356.0,4996.0,1046.0,4.8,39.0,17.0,316.0,212.0,380.0,2699.0,28.0,22.0,6.7,149.0,641.0,2297.0,16.0,3.6,133.0,109.0,948.0,34.0,,
5,6.0,San Diego Chargers,16.0,355.0,5471.0,1099.0,5.0,51.0,21.0,315.0,271.0,477.0,3375.0,26.0,30.0,6.6,171.0,590.0,2096.0,16.0,3.6,116.0,98.0,748.0,28.0,,
6,7.0,Seattle Seahawks,16.0,345.0,5511.0,1072.0,5.1,41.0,19.0,345.0,261.0,467.0,3117.0,15.0,22.0,6.1,156.0,561.0,2394.0,28.0,4.3,150.0,94.0,789.0,39.0,,
7,8.0,Cleveland Browns,16.0,334.0,5347.0,1036.0,5.2,50.0,29.0,293.0,236.0,442.0,2859.0,22.0,21.0,6.0,130.0,559.0,2488.0,17.0,4.5,133.0,128.0,1170.0,30.0,,
8,9.0,Los Angeles Rams,16.0,316.0,5182.0,1109.0,4.7,44.0,22.0,301.0,236.0,466.0,2874.0,13.0,22.0,5.7,148.0,609.0,2308.0,12.0,3.8,128.0,133.0,1169.0,25.0,,
9,10.0,Oakland Raiders,16.0,311.0,4913.0,1049.0,4.7,43.0,12.0,309.0,251.0,433.0,2727.0,16.0,31.0,5.8,164.0,577.0,2186.0,18.0,3.8,116.0,108.0,948.0,29.0,,
10,11.0,Buffalo Bills,16.0,302.0,4630.0,974.0,4.8,34.0,17.0,274.0,203.0,388.0,2249.0,21.0,17.0,5.4,113.0,556.0,2381.0,15.0,4.3,132.0,120.0,1103.0,29.0,,
11,12.0,Minnesota Vikings,16.0,294.0,4779.0,1127.0,4.2,51.0,17.0,308.0,352.0,592.0,3243.0,25.0,34.0,5.2,176.0,505.0,1536.0,10.0,3.0,102.0,113.0,817.0,30.0,,
12,13.0,Detroit Lions,16.0,290.0,4465.0,1001.0,4.5,33.0,15.0,269.0,247.0,429.0,2302.0,19.0,18.0,4.8,141.0,525.0,2163.0,12.0,4.1,105.0,125.0,1003.0,23.0,,
13,14.0,Houston Oilers,16.0,283.0,4814.0,993.0,4.8,38.0,21.0,276.0,201.0,373.0,2338.0,16.0,17.0,6.0,119.0,603.0,2476.0,19.0,4.1,135.0,102.0,833.0,22.0,,
14,15.0,Denver Broncos,16.0,282.0,4829.0,1040.0,4.6,34.0,17.0,294.0,217.0,391.0,2378.0,17.0,17.0,5.4,137.0,601.0,2451.0,15.0,4.1,129.0,132.0,1092.0,28.0,,
15,16.0,New Orleans Saints,16.0,281.0,4996.0,1028.0,4.9,31.0,15.0,295.0,294.0,479.0,3151.0,17.0,16.0,6.1,154.0,512.0,1845.0,17.0,3.6,119.0,112.0,1044.0,22.0,,
16,17.0,Washington Redskins,16.0,273.0,4647.0,1021.0,4.6,37.0,16.0,261.0,212.0,438.0,2565.0,17.0,21.0,5.3,134.0,537.0,2082.0,10.0,3.9,99.0,116.0,978.0,28.0,,
17,18.0,Philadelphia Eagles,16.0,270.0,4653.0,1029.0,4.5,38.0,22.0,271.0,207.0,401.0,2197.0,16.0,16.0,5.0,112.0,587.0,2456.0,16.0,4.2,143.0,94.0,805.0,16.0,,
18,19.0,New York Giants,16.0,264.0,4449.0,1000.0,4.4,39.0,12.0,246.0,176.0,382.0,2145.0,13.0,27.0,5.1,101.0,580.0,2304.0,12.0,4.0,125.0,101.0,1016.0,20.0,,
19,20.0,Chicago Bears,16.0,253.0,4459.0,1020.0,4.4,36.0,8.0,262.0,186.0,352.0,1933.0,7.0,28.0,5.0,99.0,634.0,2526.0,19.0,4.0,136.0,101.0,958.0,27.0,,
20,21.0,Cincinnati Bengals,16.0,252.0,4872.0,1034.0,4.7,49.0,19.0,271.0,250.0,470.0,2741.0,14.0,30.0,5.4,141.0,526.0,2131.0,10.0,4.1,105.0,110.0,956.0,25.0,,
21,22.0,Green Bay Packers,16.0,249.0,4107.0,944.0,4.4,42.0,24.0,226.0,180.0,357.0,2084.0,11.0,18.0,5.3,101.0,550.0,2023.0,16.0,3.7,105.0,99.0,776.0,20.0,,
22,23.0,St. Louis Cardinals,16.0,248.0,5125.0,1084.0,4.7,35.0,14.0,281.0,252.0,508.0,3171.0,16.0,21.0,6.0,158.0,554.0,1954.0,14.0,3.5,103.0,106.0,890.0,20.0,,
23,24.0,Kansas City Chiefs,16.0,243.0,4820.0,1054.0,4.6,34.0,18.0,287.0,204.0,370.0,1834.0,7.0,16.0,4.7,98.0,663.0,2986.0,19.0,4.5,160.0,110.0,1048.0,29.0,,
24,25.0,Tampa Bay Buccaneers,16.0,241.0,3801.0,962.0,4.0,38.0,20.0,238.0,151.0,361.0,1703.0,12.0,18.0,4.1,101.0,549.0,2098.0,16.0,3.8,111.0,100.0,860.0,26.0,,
25,26.0,Atlanta Falcons,16.0,240.0,4062.0,1038.0,3.9,41.0,18.0,253.0,221.0,449.0,2402.0,11.0,23.0,4.8,133.0,533.0,1660.0,13.0,3.1,90.0,130.0,1083.0,30.0,,
26,27.0,Baltimore Colts,16.0,239.0,4107.0,964.0,4.3,47.0,17.0,249.0,202.0,383.0,2063.0,17.0,30.0,4.8,124.0,532.0,2044.0,9.0,3.8,95.0,90.0,771.0,30.0,,
27,28.0,San Francisco 49ers,16.0,219.0,4047.0,1062.0,3.8,63.0,27.0,257.0,190.0,435.0,1956.0,9.0,36.0,4.1,106.0,585.0,2091.0,14.0,3.6,117.0,115.0,930.0,34.0,,
28,,Avg Team,,293.3,4810.6,1033.0,4.7,40.6,17.8,282.4,224.2,422.5,2541.4,16.7,22.8,5.5,132.9,574.1,2269.3,16.2,4.0,123.7,107.5,923.6,25.8,,
29,,League Total,,8213.0,134698.0,28925.0,4.7,1136.0,497.0,7908.0,6278.0,11829.0,71158.0,468.0,639.0,5.5,3721.0,16075.0,63540.0,454.0,4.0,3464.0,3010.0,25860.0,723.0,,
30,,Avg Tm/G,,18.3,300.7,64.6,4.7,2.5,1.1,17.7,14.0,26.4,158.8,1.0,1.4,5.5,8.3,35.9,141.8,1.0,4.0,7.7,6.7,57.7,1.6,,
