,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Philadelphia Eagles,12.0,364.0,4431.0,894.0,5.0,26.0,12.0,243.0,130.0,251.0,1824.0,18.0,14.0,7.0,87.0,632.0,2607.0,25.0,4.1,143.0,81.0,729.0,13.0,,
1,2.0,Chicago Cardinals,12.0,360.0,3709.0,797.0,4.7,42.0,16.0,207.0,138.0,307.0,1579.0,21.0,26.0,4.8,82.0,467.0,2130.0,21.0,4.6,106.0,67.0,590.0,19.0,,
2,3.0,Los Angeles Rams,12.0,360.0,4406.0,829.0,5.3,45.0,18.0,245.0,192.0,366.0,2674.0,23.0,27.0,7.0,125.0,445.0,1732.0,19.0,3.9,103.0,83.0,795.0,17.0,,
3,4.0,Chicago Bears,12.0,332.0,4715.0,884.0,5.3,48.0,18.0,248.0,193.0,385.0,2930.0,24.0,30.0,7.3,119.0,483.0,1785.0,18.0,3.7,111.0,92.0,901.0,18.0,,
4,5.0,New York Giants,12.0,287.0,3328.0,770.0,4.3,33.0,10.0,177.0,155.0,322.0,1924.0,17.0,23.0,5.5,87.0,419.0,1404.0,15.0,3.4,75.0,88.0,800.0,15.0,,
5,6.0,Washington Redskins,12.0,268.0,4110.0,837.0,4.9,42.0,13.0,217.0,197.0,394.0,2531.0,22.0,29.0,5.9,121.0,407.0,1579.0,14.0,3.9,78.0,85.0,675.0,18.0,,
6,7.0,Detroit Lions,12.0,237.0,3335.0,838.0,4.0,49.0,21.0,206.0,178.0,399.0,1954.0,18.0,28.0,4.4,104.0,397.0,1381.0,9.0,3.5,81.0,71.0,662.0,21.0,,
7,8.0,Pittsburgh Steelers,12.0,224.0,3412.0,757.0,4.5,27.0,9.0,189.0,81.0,209.0,1203.0,10.0,18.0,5.4,50.0,535.0,2209.0,20.0,4.1,126.0,52.0,460.0,13.0,,
8,9.0,New York Bulldogs,12.0,153.0,2831.0,743.0,3.8,45.0,22.0,183.0,172.0,343.0,1647.0,10.0,23.0,4.2,88.0,353.0,1184.0,10.0,3.4,76.0,51.0,420.0,19.0,,
9,10.0,Green Bay Packers,12.0,114.0,3119.0,831.0,3.8,45.0,16.0,182.0,91.0,299.0,1058.0,5.0,29.0,3.2,68.0,503.0,2061.0,8.0,4.1,99.0,76.0,722.0,15.0,,
10,,Avg Team,,269.9,3739.6,818.0,4.6,40.2,15.5,209.7,152.7,327.5,1932.4,16.8,24.7,5.5,93.1,464.1,1807.2,15.9,3.9,99.8,74.6,675.4,16.8,,
11,,League Total,,2699.0,37396.0,8180.0,4.6,402.0,155.0,2097.0,1527.0,3275.0,19324.0,168.0,247.0,5.5,931.0,4641.0,18072.0,159.0,3.9,998.0,746.0,6754.0,168.0,,
12,,Avg Tm/G,,22.5,311.6,68.2,4.6,3.4,1.3,17.5,12.7,27.3,161.0,1.4,2.1,5.5,7.8,38.7,150.6,1.3,3.9,8.3,6.2,56.3,1.4,,
