,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
12,13.0,Kansas City Chiefs,14.0,282.0,4207.0,935.0,4.5,34.0,18.0,261.0,217.0,395.0,2360.0,15.0,16.0,5.3,128.0,487.0,1847.0,14.0,3.8,110.0,82.0,658.0,23.0,,
13,14.0,New England Patriots,14.0,258.0,4283.0,912.0,4.7,50.0,22.0,253.0,193.0,401.0,2438.0,16.0,28.0,5.5,133.0,472.0,1845.0,14.0,3.9,94.0,89.0,719.0,26.0,,
14,15.0,New York Jets,14.0,258.0,4230.0,919.0,4.6,41.0,8.0,266.0,174.0,384.0,2151.0,16.0,33.0,5.1,111.0,501.0,2079.0,15.0,4.1,126.0,99.0,799.0,29.0,,
15,16.0,San Francisco 49ers,14.0,255.0,4158.0,905.0,4.6,44.0,25.0,240.0,234.0,450.0,2560.0,15.0,19.0,5.3,133.0,422.0,1598.0,12.0,3.8,86.0,89.0,693.0,21.0,,
16,17.0,Denver Broncos,14.0,254.0,4534.0,964.0,4.7,48.0,14.0,268.0,210.0,427.0,2541.0,15.0,34.0,5.4,137.0,490.0,1993.0,9.0,4.1,109.0,92.0,790.0,22.0,,
17,18.0,Detroit Lions,14.0,245.0,4064.0,935.0,4.3,30.0,18.0,241.0,183.0,362.0,1917.0,15.0,12.0,4.8,111.0,532.0,2147.0,10.0,4.0,111.0,95.0,838.0,19.0,,
18,19.0,Atlanta Falcons,14.0,240.0,3861.0,885.0,4.4,48.0,19.0,225.0,165.0,388.0,2067.0,18.0,29.0,4.9,118.0,465.0,1794.0,12.0,3.9,87.0,78.0,635.0,20.0,,
19,20.0,Green Bay Packers,14.0,226.0,3619.0,867.0,4.2,38.0,16.0,211.0,212.0,394.0,2072.0,11.0,22.0,4.8,112.0,431.0,1547.0,14.0,3.6,84.0,72.0,606.0,15.0,,
20,21.0,Philadelphia Eagles,14.0,225.0,4142.0,949.0,4.4,35.0,12.0,237.0,238.0,458.0,2440.0,19.0,23.0,5.0,134.0,461.0,1702.0,3.0,3.7,84.0,81.0,744.0,19.0,,
21,22.0,Cleveland Browns,14.0,218.0,3807.0,915.0,4.2,37.0,14.0,247.0,220.0,437.0,1957.0,7.0,23.0,4.1,114.0,440.0,1850.0,14.0,4.2,109.0,85.0,851.0,24.0,,
22,23.0,New York Giants,14.0,216.0,3729.0,910.0,4.1,37.0,19.0,229.0,193.0,379.0,2102.0,11.0,18.0,4.9,105.0,482.0,1627.0,17.0,3.4,95.0,52.0,440.0,29.0,,
23,24.0,Chicago Bears,14.0,191.0,3492.0,829.0,4.2,40.0,17.0,190.0,191.0,356.0,1839.0,9.0,23.0,4.7,99.0,441.0,1653.0,11.0,3.7,74.0,100.0,881.0,17.0,,
24,25.0,San Diego Chargers,14.0,189.0,3411.0,821.0,4.2,29.0,12.0,198.0,165.0,337.0,1610.0,7.0,17.0,4.2,89.0,434.0,1801.0,14.0,4.1,98.0,84.0,705.0,11.0,,
25,26.0,New Orleans Saints,14.0,165.0,3187.0,908.0,3.5,40.0,16.0,215.0,181.0,392.0,1545.0,8.0,24.0,3.5,82.0,463.0,1642.0,9.0,3.5,109.0,71.0,527.0,24.0,,
26,,Avg Team,,288.3,4316.0,926.1,4.7,36.5,16.0,257.2,201.2,383.6,2279.1,16.7,20.5,5.4,122.2,507.7,2036.9,15.9,4.0,114.5,85.0,728.1,20.5,,
27,,League Total,,7495.0,112216.0,24079.0,4.7,948.0,415.0,6686.0,5231.0,9973.0,59256.0,433.0,533.0,5.4,3176.0,13199.0,52960.0,413.0,4.0,2977.0,2209.0,18930.0,533.0,,
28,,Avg Tm/G,,20.6,308.3,66.2,4.7,2.6,1.1,18.4,14.4,27.4,162.8,1.2,1.5,5.4,8.7,36.3,145.5,1.1,4.0,8.2,6.1,52.0,1.5,,
