,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Baltimore Colts,14.0,428.0,4779.0,840.0,5.7,19.0,10.0,245.0,176.0,345.0,2772.0,22.0,9.0,7.2,129.0,456.0,2007.0,29.0,4.4,100.0,74.0,785.0,16.0,,
1,2.0,Cleveland Browns,14.0,415.0,4486.0,807.0,5.6,26.0,7.0,255.0,181.0,344.0,2323.0,28.0,19.0,6.2,118.0,435.0,2163.0,14.0,5.0,119.0,60.0,611.0,18.0,,
2,3.0,St. Louis Cardinals,14.0,357.0,4517.0,915.0,4.9,40.0,16.0,275.0,223.0,422.0,2747.0,21.0,24.0,6.0,152.0,456.0,1770.0,12.0,3.9,95.0,64.0,579.0,28.0,,
3,4.0,Minnesota Vikings,14.0,355.0,4306.0,893.0,4.8,30.0,18.0,258.0,179.0,326.0,2123.0,23.0,12.0,5.7,115.0,519.0,2183.0,14.0,4.2,124.0,71.0,787.0,19.0,,
4,5.0,Green Bay Packers,14.0,342.0,4381.0,863.0,5.1,23.0,17.0,250.0,186.0,321.0,2105.0,16.0,6.0,5.7,106.0,495.0,2276.0,23.0,4.6,133.0,50.0,576.0,11.0,,
5,6.0,Philadelphia Eagles,14.0,312.0,4400.0,862.0,5.1,40.0,22.0,243.0,199.0,397.0,2478.0,19.0,18.0,5.7,126.0,430.0,1922.0,16.0,4.5,100.0,42.0,450.0,17.0,,
6,7.0,Washington Redskins,14.0,307.0,3958.0,825.0,4.8,33.0,17.0,193.0,214.0,415.0,2721.0,25.0,16.0,5.9,116.0,366.0,1237.0,11.0,3.4,70.0,87.0,825.0,7.0,,
7,8.0,Los Angeles Rams,14.0,283.0,3908.0,833.0,4.7,39.0,19.0,208.0,173.0,368.0,2279.0,18.0,20.0,5.3,104.0,400.0,1629.0,11.0,4.1,78.0,76.0,803.0,26.0,,
8,9.0,Detroit Lions,14.0,280.0,3972.0,835.0,4.8,34.0,13.0,221.0,206.0,386.0,2558.0,23.0,21.0,6.0,115.0,412.0,1414.0,7.0,3.4,87.0,75.0,674.0,19.0,,
9,10.0,Chicago Bears,14.0,260.0,4007.0,880.0,4.6,33.0,12.0,248.0,282.0,494.0,2841.0,25.0,21.0,5.4,141.0,356.0,1166.0,5.0,3.3,83.0,96.0,817.0,24.0,,
10,11.0,Pittsburgh Steelers,14.0,253.0,3960.0,890.0,4.4,41.0,17.0,233.0,141.0,323.0,1858.0,14.0,24.0,5.0,105.0,516.0,2102.0,14.0,4.1,110.0,59.0,615.0,18.0,,
11,12.0,Dallas Cowboys,14.0,250.0,3704.0,893.0,4.1,43.0,19.0,230.0,192.0,404.0,2013.0,10.0,24.0,4.3,119.0,421.0,1691.0,15.0,4.0,89.0,97.0,952.0,22.0,,
12,13.0,New York Giants,14.0,241.0,3879.0,911.0,4.3,49.0,23.0,240.0,217.0,431.0,2475.0,16.0,26.0,5.2,140.0,435.0,1404.0,12.0,3.2,81.0,65.0,532.0,19.0,,
13,14.0,San Francisco 49ers,14.0,236.0,4073.0,871.0,4.7,46.0,24.0,233.0,225.0,461.0,2741.0,18.0,22.0,5.6,136.0,383.0,1332.0,11.0,3.5,76.0,79.0,741.0,21.0,,
14,,Avg Team,,308.5,4166.4,865.6,4.8,35.4,16.7,238.0,199.6,388.4,2431.0,19.9,18.7,5.6,123.0,434.3,1735.4,13.9,4.0,96.1,71.1,696.2,18.9,,
15,,League Total,,4319.0,58330.0,12118.0,4.8,496.0,234.0,3332.0,2794.0,5437.0,34034.0,278.0,262.0,5.6,1722.0,6080.0,24296.0,194.0,4.0,1345.0,995.0,9747.0,265.0,,
16,,Avg Tm/G,,22.0,297.6,61.8,4.8,2.5,1.2,17.0,14.3,27.7,173.6,1.4,1.3,5.6,8.8,31.0,124.0,1.0,4.0,6.9,5.1,49.7,1.4,,
