,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Philadelphia Eagles,10.0,272.0,2959.0,568.0,5.2,24.0,10.0,131.0,98.0,187.0,1321.0,11.0,14.0,7.1,47.0,381.0,1638.0,26.0,4.3,74.0,61.0,529.0,10.0,,
1,2.0,Green Bay Packers,10.0,258.0,2861.0,595.0,4.8,31.0,7.0,131.0,81.0,218.0,1536.0,14.0,24.0,7.0,44.0,377.0,1325.0,16.0,3.5,73.0,69.0,723.0,14.0,,
2,3.0,Cleveland Rams,10.0,244.0,3481.0,571.0,6.1,38.0,18.0,137.0,99.0,199.0,1767.0,16.0,20.0,8.9,60.0,372.0,1714.0,19.0,4.6,68.0,67.0,593.0,9.0,,
3,4.0,Washington Redskins,10.0,209.0,3546.0,622.0,5.7,20.0,9.0,154.0,146.0,228.0,1838.0,12.0,11.0,8.1,71.0,394.0,1708.0,15.0,4.3,77.0,80.0,672.0,6.0,,
4,5.0,Detroit Lions,10.0,195.0,2401.0,555.0,4.3,46.0,10.0,102.0,87.0,238.0,1544.0,15.0,36.0,6.5,47.0,317.0,857.0,10.0,2.7,40.0,66.0,673.0,15.0,,
5,6.0,Chicago Bears,10.0,192.0,3372.0,667.0,5.1,22.0,10.0,164.0,132.0,244.0,1857.0,14.0,12.0,7.6,60.0,423.0,1515.0,13.0,3.6,86.0,67.0,666.0,18.0,,
6,7.0,New York Giants,10.0,179.0,2303.0,518.0,4.4,25.0,9.0,98.0,92.0,201.0,1534.0,16.0,16.0,7.6,38.0,317.0,769.0,7.0,2.4,50.0,56.0,492.0,10.0,,
7,8.0,Bos/Bkn Yanks/Tigers,10.0,123.0,1846.0,505.0,3.7,36.0,15.0,83.0,66.0,160.0,1000.0,6.0,21.0,6.3,30.0,345.0,846.0,10.0,2.5,44.0,61.0,533.0,9.0,,
8,9.0,Chicago Cardinals,10.0,98.0,2267.0,601.0,3.8,31.0,13.0,115.0,99.0,267.0,1328.0,5.0,18.0,5.0,51.0,334.0,939.0,9.0,2.8,47.0,50.0,389.0,17.0,,
9,10.0,Pittsburgh Steelers,10.0,79.0,1613.0,523.0,3.1,29.0,8.0,96.0,61.0,165.0,652.0,0.0,21.0,4.0,30.0,358.0,961.0,9.0,2.7,56.0,53.0,436.0,10.0,,
10,,Avg Team,,184.9,2664.9,572.5,4.7,30.2,10.9,121.1,96.1,210.7,1437.7,10.9,19.3,6.8,47.8,361.8,1227.2,13.4,3.4,61.5,63.0,570.6,11.8,,
11,,League Total,,1849.0,26649.0,5725.0,4.7,302.0,109.0,1211.0,961.0,2107.0,14377.0,109.0,193.0,6.8,478.0,3618.0,12272.0,134.0,3.4,615.0,630.0,5706.0,118.0,,
12,,Avg Tm/G,,18.5,266.5,57.3,4.7,3.0,1.1,12.1,9.6,21.1,143.8,1.1,1.9,6.8,4.8,36.2,122.7,1.3,3.4,6.2,6.3,57.1,1.2,,
