,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Baltimore Colts,14.0,417.0,5236.0,956.0,5.5,28.0,18.0,301.0,215.0,361.0,2933.0,24.0,10.0,7.5,144.0,565.0,2303.0,26.0,4.1,133.0,92.0,786.0,24.0,,
1,2.0,New England Patriots,14.0,376.0,4694.0,919.0,5.1,36.0,16.0,260.0,146.0,309.0,1746.0,18.0,20.0,5.3,95.0,591.0,2948.0,24.0,5.0,150.0,102.0,914.0,15.0,,
2,3.0,Los Angeles Rams,14.0,351.0,4869.0,960.0,5.1,36.0,21.0,265.0,171.0,315.0,2341.0,17.0,15.0,6.7,111.0,613.0,2528.0,23.0,4.1,143.0,83.0,764.0,11.0,,
3,4.0,Oakland Raiders,14.0,350.0,5190.0,946.0,5.5,29.0,11.0,303.0,232.0,361.0,2905.0,33.0,18.0,7.5,146.0,557.0,2285.0,14.0,4.1,137.0,107.0,957.0,20.0,,
4,5.0,Pittsburgh Steelers,14.0,342.0,4637.0,957.0,4.8,31.0,19.0,271.0,143.0,277.0,1666.0,10.0,12.0,5.5,94.0,653.0,2971.0,33.0,4.5,163.0,111.0,836.0,14.0,,
5,6.0,Cincinnati Bengals,14.0,335.0,4300.0,878.0,4.9,35.0,20.0,238.0,187.0,360.0,2191.0,21.0,15.0,5.5,110.0,481.0,2109.0,15.0,4.4,114.0,79.0,700.0,14.0,,
6,7.0,Denver Broncos,14.0,315.0,4136.0,901.0,4.6,34.0,12.0,239.0,168.0,353.0,2204.0,15.0,22.0,5.5,114.0,500.0,1932.0,14.0,3.9,106.0,105.0,986.0,19.0,,
7,8.0,St. Louis Cardinals,14.0,309.0,5136.0,989.0,5.2,37.0,24.0,307.0,220.0,392.0,2835.0,18.0,13.0,6.9,142.0,580.0,2301.0,17.0,4.0,140.0,84.0,683.0,25.0,,
8,9.0,Minnesota Vikings,14.0,305.0,4858.0,1013.0,4.8,29.0,19.0,294.0,270.0,442.0,2855.0,17.0,10.0,6.0,150.0,540.0,2003.0,18.0,3.7,125.0,77.0,615.0,19.0,,
9,10.0,Dallas Cowboys,14.0,296.0,4884.0,958.0,5.1,29.0,16.0,269.0,222.0,390.0,2737.0,17.0,13.0,6.5,140.0,538.0,2147.0,16.0,4.0,111.0,94.0,761.0,18.0,,
10,11.0,Washington Redskins,14.0,291.0,4096.0,956.0,4.3,43.0,23.0,255.0,187.0,370.0,1985.0,20.0,20.0,4.9,122.0,548.0,2111.0,10.0,3.9,114.0,90.0,868.0,19.0,,
11,12.0,Kansas City Chiefs,14.0,290.0,4802.0,959.0,5.0,33.0,16.0,275.0,229.0,419.0,2929.0,15.0,17.0,6.4,152.0,498.0,1873.0,18.0,3.8,103.0,97.0,789.0,20.0,,
12,13.0,San Francisco 49ers,14.0,270.0,4085.0,916.0,4.5,33.0,12.0,242.0,155.0,306.0,1638.0,15.0,21.0,4.8,91.0,576.0,2447.0,14.0,4.2,131.0,102.0,848.0,20.0,,
13,14.0,Cleveland Browns,14.0,267.0,4542.0,925.0,4.9,37.0,22.0,260.0,209.0,373.0,2247.0,21.0,15.0,5.7,112.0,533.0,2295.0,9.0,4.3,119.0,107.0,1037.0,29.0,,
14,15.0,Miami Dolphins,14.0,263.0,4386.0,874.0,5.0,23.0,8.0,267.0,193.0,346.0,2268.0,15.0,15.0,5.9,125.0,491.0,2118.0,15.0,4.3,122.0,70.0,582.0,20.0,,
15,16.0,Detroit Lions,14.0,262.0,4353.0,939.0,4.6,33.0,21.0,259.0,201.0,356.0,2140.0,20.0,12.0,5.1,120.0,516.0,2213.0,9.0,4.3,123.0,97.0,819.0,16.0,,
16,17.0,New Orleans Saints,14.0,253.0,3759.0,885.0,4.2,32.0,18.0,226.0,206.0,403.0,1984.0,8.0,14.0,4.4,111.0,431.0,1775.0,16.0,4.1,92.0,103.0,901.0,23.0,,
17,18.0,Chicago Bears,14.0,253.0,3843.0,880.0,4.4,28.0,13.0,201.0,123.0,278.0,1480.0,9.0,15.0,4.9,67.0,578.0,2363.0,20.0,4.1,115.0,114.0,984.0,19.0,,
18,19.0,San Diego Chargers,14.0,248.0,4456.0,907.0,4.9,31.0,13.0,256.0,223.0,388.0,2416.0,17.0,18.0,5.6,127.0,473.0,2040.0,13.0,4.3,111.0,78.0,579.0,18.0,,
19,20.0,Buffalo Bills,14.0,245.0,4404.0,964.0,4.6,43.0,26.0,250.0,156.0,383.0,1838.0,16.0,17.0,4.4,102.0,548.0,2566.0,11.0,4.7,135.0,91.0,797.0,13.0,,
20,21.0,Seattle Seahawks,14.0,229.0,4065.0,882.0,4.6,48.0,18.0,239.0,229.0,480.0,2649.0,13.0,30.0,5.2,141.0,374.0,1416.0,14.0,3.8,75.0,80.0,684.0,23.0,,
21,22.0,Houston Oilers,14.0,222.0,3570.0,878.0,4.1,33.0,14.0,199.0,227.0,423.0,2072.0,17.0,19.0,4.5,110.0,416.0,1498.0,6.0,3.6,71.0,99.0,776.0,18.0,,
22,23.0,Green Bay Packers,14.0,218.0,3452.0,883.0,3.9,45.0,23.0,210.0,164.0,357.0,1730.0,10.0,22.0,4.3,94.0,485.0,1722.0,15.0,3.6,99.0,87.0,791.0,17.0,,
