,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Cleveland Browns,12.0,362.0,3974.0,684.0,5.8,17.0,12.0,219.0,160.0,264.0,2044.0,22.0,5.0,6.8,96.0,383.0,1930.0,18.0,5.0,107.0,49.0,534.0,16.0,,
1,2.0,Green Bay Packers,12.0,332.0,4025.0,757.0,5.3,25.0,12.0,237.0,137.0,279.0,1875.0,9.0,13.0,6.4,86.0,463.0,2150.0,29.0,4.6,135.0,64.0,578.0,16.0,,
2,3.0,Philadelphia Eagles,12.0,321.0,3950.0,700.0,5.6,30.0,10.0,190.0,177.0,331.0,2816.0,29.0,20.0,8.1,121.0,351.0,1134.0,9.0,3.2,54.0,57.0,544.0,15.0,,
3,4.0,Baltimore Colts,12.0,288.0,4245.0,763.0,5.6,36.0,12.0,227.0,196.0,392.0,2956.0,26.0,24.0,7.1,143.0,345.0,1289.0,10.0,3.7,64.0,51.0,504.0,20.0,,
4,5.0,St. Louis Cardinals,12.0,288.0,4167.0,791.0,5.3,47.0,22.0,229.0,126.0,285.0,1811.0,20.0,25.0,5.9,89.0,484.0,2356.0,13.0,4.9,127.0,46.0,456.0,13.0,,
5,6.0,New York Giants,12.0,271.0,3694.0,744.0,5.0,49.0,26.0,202.0,156.0,322.0,2254.0,20.0,23.0,6.7,107.0,406.0,1440.0,10.0,3.5,81.0,48.0,460.0,14.0,,
6,7.0,Los Angeles Rams,12.0,265.0,3271.0,724.0,4.5,31.0,9.0,194.0,177.0,335.0,1822.0,19.0,22.0,4.8,101.0,343.0,1449.0,9.0,4.2,76.0,64.0,625.0,17.0,,
7,8.0,Pittsburgh Steelers,12.0,240.0,4045.0,707.0,5.7,35.0,14.0,198.0,139.0,285.0,2422.0,20.0,21.0,8.2,104.0,411.0,1623.0,9.0,3.9,81.0,61.0,606.0,13.0,,
8,9.0,Detroit Lions,12.0,239.0,3392.0,768.0,4.4,30.0,9.0,192.0,166.0,333.0,1678.0,6.0,21.0,4.5,88.0,392.0,1714.0,19.0,4.4,89.0,68.0,726.0,15.0,,
9,10.0,San Francisco 49ers,12.0,208.0,3260.0,785.0,4.2,16.0,4.0,201.0,174.0,336.0,1579.0,11.0,12.0,4.2,96.0,413.0,1681.0,9.0,4.1,90.0,63.0,604.0,15.0,,
10,11.0,Chicago Bears,12.0,194.0,3465.0,735.0,4.7,42.0,10.0,183.0,146.0,324.0,1826.0,13.0,32.0,5.0,90.0,373.0,1639.0,11.0,4.4,83.0,83.0,707.0,10.0,,
11,12.0,Washington Redskins,12.0,178.0,2744.0,737.0,3.7,38.0,15.0,166.0,147.0,274.0,1431.0,9.0,23.0,4.4,71.0,415.0,1313.0,9.0,3.2,83.0,69.0,713.0,12.0,,
12,13.0,Dallas Cowboys,12.0,177.0,3153.0,702.0,4.5,50.0,17.0,180.0,163.0,354.0,2104.0,17.0,33.0,5.4,105.0,312.0,1049.0,6.0,3.4,57.0,62.0,600.0,18.0,,
13,,Avg Team,,258.7,3645.0,738.2,4.9,34.3,13.2,201.4,158.8,316.5,2047.5,17.0,21.1,5.9,99.8,391.6,1597.5,12.4,4.1,86.7,60.4,589.0,14.9,,
14,,League Total,,3363.0,47385.0,9597.0,4.9,446.0,172.0,2618.0,2064.0,4114.0,26618.0,221.0,274.0,5.9,1297.0,5091.0,20767.0,161.0,4.1,1127.0,785.0,7657.0,194.0,,
15,,Avg Tm/G,,21.6,303.8,61.5,4.9,2.9,1.1,16.8,13.2,26.4,170.6,1.4,1.8,5.9,8.3,32.6,133.1,1.0,4.1,7.2,5.0,49.1,1.2,,
