,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Dallas Cowboys,14.0,431.0,5117.0,913.0,5.6,33.0,15.0,297.0,217.0,399.0,3026.0,25.0,18.0,7.0,143.0,480.0,2091.0,22.0,4.4,135.0,77.0,751.0,19.0,,
1,2.0,Baltimore Colts,14.0,402.0,4681.0,851.0,5.5,34.0,12.0,258.0,196.0,359.0,2872.0,28.0,22.0,7.4,131.0,463.0,1809.0,16.0,3.9,110.0,75.0,655.0,17.0,,
2,3.0,Cleveland Browns,14.0,394.0,4889.0,831.0,5.9,30.0,14.0,248.0,184.0,363.0,2858.0,27.0,16.0,7.4,123.0,447.0,2031.0,20.0,4.5,104.0,74.0,841.0,21.0,,
3,4.0,St. Louis Cardinals,14.0,325.0,4183.0,871.0,4.8,31.0,11.0,245.0,169.0,385.0,2187.0,16.0,20.0,5.4,107.0,463.0,1996.0,22.0,4.3,117.0,66.0,708.0,21.0,,
4,5.0,Los Angeles Rams,14.0,312.0,4104.0,915.0,4.5,29.0,12.0,245.0,189.0,384.0,2172.0,20.0,17.0,5.3,115.0,503.0,1932.0,14.0,3.8,111.0,74.0,760.0,19.0,,
5,6.0,San Francisco 49ers,14.0,303.0,4709.0,887.0,5.3,37.0,14.0,260.0,239.0,417.0,2925.0,24.0,23.0,6.6,141.0,443.0,1784.0,11.0,4.0,98.0,90.0,794.0,21.0,,
6,7.0,New York Giants,14.0,294.0,4324.0,870.0,5.0,30.0,13.0,256.0,195.0,366.0,2442.0,21.0,17.0,6.2,114.0,474.0,1882.0,13.0,4.0,119.0,67.0,608.0,23.0,,
7,8.0,Minnesota Vikings,14.0,282.0,3606.0,817.0,4.4,31.0,14.0,223.0,154.0,282.0,1685.0,11.0,17.0,5.3,89.0,500.0,1921.0,19.0,3.8,114.0,65.0,692.0,20.0,,
8,9.0,Green Bay Packers,14.0,281.0,4024.0,809.0,5.0,33.0,18.0,240.0,188.0,318.0,2275.0,21.0,15.0,6.3,130.0,450.0,1749.0,12.0,3.9,96.0,64.0,653.0,14.0,,
9,10.0,Chicago Bears,14.0,250.0,4058.0,867.0,4.7,37.0,16.0,219.0,158.0,343.0,1681.0,10.0,21.0,4.6,78.0,500.0,2377.0,14.0,4.8,121.0,113.0,1194.0,20.0,,
10,11.0,Washington Redskins,14.0,249.0,3648.0,805.0,4.5,37.0,19.0,223.0,227.0,408.0,2484.0,23.0,18.0,5.6,132.0,360.0,1164.0,6.0,3.2,67.0,65.0,643.0,24.0,,
11,12.0,New Orleans Saints,14.0,246.0,3863.0,881.0,4.4,40.0,11.0,224.0,210.0,439.0,2336.0,17.0,29.0,4.9,122.0,409.0,1527.0,7.0,3.7,80.0,82.0,843.0,22.0,,
12,13.0,Pittsburgh Steelers,14.0,244.0,4200.0,891.0,4.7,40.0,14.0,245.0,211.0,451.0,2479.0,22.0,26.0,5.0,137.0,399.0,1721.0,7.0,4.3,91.0,46.0,479.0,17.0,,
13,14.0,Detroit Lions,14.0,207.0,4022.0,855.0,4.7,32.0,17.0,221.0,204.0,377.0,2320.0,17.0,15.0,5.5,119.0,433.0,1702.0,6.0,3.9,87.0,70.0,810.0,15.0,,
14,15.0,Philadelphia Eagles,14.0,202.0,3561.0,775.0,4.6,42.0,13.0,197.0,194.0,380.0,2150.0,16.0,29.0,5.3,100.0,369.0,1411.0,3.0,3.8,78.0,63.0,666.0,19.0,,
15,16.0,Atlanta Falcons,14.0,170.0,3164.0,762.0,4.2,39.0,15.0,174.0,158.0,326.0,1859.0,9.0,24.0,4.7,94.0,366.0,1305.0,9.0,3.6,71.0,63.0,659.0,9.0,,
16,,Avg Team,,287.0,4134.6,850.0,4.9,34.7,14.3,235.9,193.3,374.8,2359.4,19.2,20.4,5.8,117.2,441.2,1775.1,12.6,4.0,99.9,72.1,734.8,18.8,,
17,,League Total,,4592.0,66153.0,13600.0,4.9,555.0,228.0,3775.0,3093.0,5997.0,37751.0,307.0,327.0,5.8,1875.0,7059.0,28402.0,201.0,4.0,1599.0,1154.0,11756.0,301.0,,
18,,Avg Tm/G,,20.5,295.3,60.7,4.9,2.5,1.0,16.9,13.8,26.8,168.5,1.4,1.5,5.8,8.4,31.5,126.8,0.9,4.0,7.1,5.2,52.5,1.3,,
