,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Chicago Bears,12.0,363.0,5052.0,826.0,6.1,58.0,23.0,263.0,194.0,378.0,3093.0,29.0,35.0,8.2,123.0,448.0,1959.0,21.0,4.4,122.0,107.0,1020.0,18.0,,
1,2.0,Philadelphia Eagles,12.0,308.0,3732.0,697.0,5.4,33.0,14.0,203.0,116.0,223.0,1761.0,18.0,19.0,7.9,68.0,474.0,1971.0,21.0,4.2,109.0,92.0,848.0,26.0,,
2,3.0,Chicago Cardinals,12.0,306.0,4315.0,808.0,5.3,41.0,16.0,241.0,160.0,340.0,2580.0,18.0,25.0,7.6,110.0,468.0,1735.0,20.0,3.7,101.0,89.0,688.0,30.0,,
3,4.0,Washington Redskins,12.0,295.0,4679.0,800.0,5.8,39.0,21.0,242.0,231.0,416.0,3336.0,28.0,18.0,8.0,140.0,384.0,1343.0,11.0,3.5,76.0,102.0,860.0,26.0,,
4,5.0,Green Bay Packers,12.0,274.0,3873.0,763.0,5.1,32.0,13.0,206.0,112.0,253.0,1724.0,17.0,19.0,6.8,82.0,510.0,2149.0,14.0,4.2,105.0,104.0,1019.0,19.0,,
5,6.0,Los Angeles Rams,12.0,259.0,3831.0,752.0,5.1,48.0,20.0,206.0,123.0,293.0,1660.0,13.0,28.0,5.7,82.0,459.0,2171.0,15.0,4.7,112.0,87.0,800.0,12.0,,
6,7.0,Pittsburgh Steelers,12.0,240.0,3358.0,705.0,4.8,35.0,16.0,176.0,85.0,209.0,1410.0,10.0,19.0,6.7,57.0,496.0,1948.0,15.0,3.9,108.0,60.0,527.0,11.0,,
7,8.0,Detroit Lions,12.0,231.0,3680.0,681.0,5.4,52.0,18.0,189.0,167.0,348.0,2446.0,23.0,34.0,7.0,93.0,333.0,1234.0,6.0,3.7,77.0,78.0,704.0,19.0,,
8,9.0,New York Giants,12.0,190.0,3194.0,659.0,4.8,42.0,16.0,149.0,123.0,293.0,1999.0,17.0,26.0,6.8,71.0,366.0,1195.0,7.0,3.3,56.0,98.0,945.0,22.0,,
9,10.0,Boston Yanks,12.0,168.0,2634.0,581.0,4.5,35.0,8.0,117.0,95.0,238.0,1661.0,15.0,27.0,7.0,52.0,343.0,973.0,5.0,2.8,49.0,93.0,855.0,16.0,,
10,,Avg Team,,263.4,3834.8,727.2,5.3,41.5,16.5,199.2,140.6,299.1,2167.0,18.8,25.0,7.2,87.8,428.1,1667.8,13.5,3.9,91.5,91.0,826.6,19.9,,
11,,League Total,,2634.0,38348.0,7272.0,5.3,415.0,165.0,1992.0,1406.0,2991.0,21670.0,188.0,250.0,7.2,878.0,4281.0,16678.0,135.0,3.9,915.0,910.0,8266.0,199.0,,
12,,Avg Tm/G,,22.0,319.6,60.6,5.3,3.5,1.4,16.6,11.7,24.9,180.6,1.6,2.1,7.2,7.3,35.7,139.0,1.1,3.9,7.6,7.6,68.9,1.7,,
