,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Chicago Bears,11.0,289.0,3669.0,749.0,4.9,34.0,16.0,211.0,120.0,253.0,1950.0,18.0,18.0,7.7,82.0,496.0,1719.0,21.0,3.5,112.0,104.0,940.0,17.0,,
1,2.0,Los Angeles Rams,11.0,277.0,3763.0,730.0,5.2,44.0,20.0,214.0,153.0,326.0,2080.0,19.0,24.0,6.4,91.0,404.0,1683.0,16.0,4.2,102.0,80.0,764.0,21.0,,
2,3.0,Chicago Cardinals,11.0,260.0,3480.0,637.0,5.5,49.0,29.0,175.0,115.0,266.0,1951.0,17.0,20.0,7.3,84.0,371.0,1529.0,17.0,4.1,77.0,84.0,761.0,14.0,,
3,4.0,New York Giants,11.0,236.0,2914.0,608.0,4.8,41.0,16.0,163.0,100.0,194.0,1450.0,14.0,25.0,7.5,63.0,414.0,1464.0,17.0,3.5,81.0,76.0,785.0,19.0,,
4,5.0,Philadelphia Eagles,11.0,231.0,2904.0,640.0,4.5,47.0,27.0,156.0,115.0,217.0,1641.0,14.0,20.0,7.6,69.0,423.0,1263.0,13.0,3.0,75.0,86.0,769.0,12.0,,
5,6.0,Boston Yanks,11.0,189.0,2676.0,604.0,4.4,37.0,18.0,147.0,103.0,239.0,1566.0,15.0,19.0,6.6,59.0,365.0,1110.0,11.0,3.0,67.0,83.0,691.0,21.0,,
6,7.0,Washington Redskins,11.0,171.0,3110.0,659.0,4.7,44.0,22.0,161.0,112.0,221.0,1613.0,10.0,22.0,7.3,67.0,438.0,1497.0,11.0,3.4,84.0,85.0,842.0,10.0,,
7,8.0,Green Bay Packers,11.0,148.0,2606.0,738.0,3.5,29.0,11.0,160.0,54.0,178.0,841.0,4.0,18.0,4.7,34.0,560.0,1765.0,13.0,3.2,112.0,82.0,693.0,14.0,,
8,9.0,Detroit Lions,11.0,142.0,2146.0,560.0,3.8,45.0,12.0,120.0,119.0,286.0,1674.0,11.0,33.0,5.9,59.0,274.0,472.0,8.0,1.7,49.0,82.0,635.0,12.0,,
9,10.0,Pittsburgh Steelers,11.0,136.0,2277.0,575.0,4.0,28.0,15.0,120.0,58.0,161.0,970.0,4.0,13.0,6.0,35.0,414.0,1307.0,14.0,3.2,75.0,69.0,534.0,10.0,,
10,,Avg Team,,207.9,2954.5,650.0,4.5,39.8,18.6,162.7,104.9,234.1,1573.6,12.6,21.2,6.7,64.3,415.9,1380.9,14.1,3.3,83.4,83.1,741.4,15.0,,
11,,League Total,,2079.0,29545.0,6500.0,4.5,398.0,186.0,1627.0,1049.0,2341.0,15736.0,126.0,212.0,6.7,643.0,4159.0,13809.0,141.0,3.3,834.0,831.0,7414.0,150.0,,
12,,Avg Tm/G,,18.9,268.6,59.1,4.5,3.6,1.7,14.8,9.5,21.3,143.1,1.1,1.9,6.7,5.8,37.8,125.5,1.3,3.3,7.6,7.6,67.4,1.4,,
