,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 8_level_0,Unnamed: 9_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 25_level_0,Unnamed: 26_level_0
,Rk,Tm,G,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,Sc%,TO%
0,1.0,Chicago Bears,12.0,192.0,3317.0,760.0,4.4,21.0,0.0,140.0,73.0,221.0,1221.0,13.0,21.0,5.5,,539.0,2096.0,13.0,3.9,140.0,0.0,354.0,,,
1,2.0,Detroit Lions,12.0,191.0,2693.0,674.0,4.0,20.0,0.0,121.0,57.0,142.0,920.0,9.0,20.0,6.5,,532.0,1773.0,15.0,3.3,121.0,0.0,195.0,,,
2,3.0,Green Bay Packers,12.0,181.0,3011.0,678.0,4.4,27.0,0.0,125.0,93.0,230.0,1449.0,11.0,27.0,6.3,,448.0,1562.0,7.0,3.5,125.0,0.0,295.0,,,
3,4.0,New York Giants,12.0,180.0,2400.0,651.0,3.7,19.0,0.0,112.0,69.0,154.0,947.0,10.0,19.0,6.1,,497.0,1453.0,9.0,2.9,112.0,0.0,175.0,,,
4,5.0,Pittsburgh Pirates,12.0,100.0,1504.0,561.0,2.7,40.0,0.0,64.0,67.0,234.0,996.0,5.0,40.0,4.3,,327.0,508.0,4.0,1.6,64.0,0.0,201.0,,,
5,6.0,Chicago Cardinals,12.0,99.0,2133.0,674.0,3.2,23.0,0.0,107.0,47.0,127.0,612.0,2.0,23.0,4.8,,547.0,1521.0,6.0,2.8,107.0,0.0,255.0,,,
6,7.0,Brooklyn Dodgers,12.0,90.0,1826.0,545.0,3.4,23.0,0.0,90.0,52.0,178.0,718.0,5.0,23.0,4.0,,367.0,1108.0,6.0,3.0,90.0,0.0,179.0,,,
7,8.0,Boston Redskins,11.0,65.0,2032.0,623.0,3.3,35.0,0.0,95.0,48.0,175.0,767.0,3.0,35.0,4.4,,448.0,1265.0,5.0,2.8,95.0,0.0,166.0,,,
8,9.0,Philadelphia Eagles,11.0,60.0,1877.0,580.0,3.2,30.0,0.0,82.0,46.0,169.0,823.0,6.0,30.0,4.9,,411.0,1054.0,2.0,2.6,82.0,0.0,330.0,,,
9,,Avg Team,,128.7,2310.3,638.4,3.6,26.4,0.0,104.0,61.3,181.1,939.2,7.1,26.4,5.2,,457.3,1371.1,7.4,3.0,104.0,0.0,238.9,,,
10,,League Total,,1158.0,20793.0,5746.0,3.6,238.0,0.0,936.0,552.0,1630.0,8453.0,64.0,238.0,5.2,,4116.0,12340.0,67.0,3.0,936.0,0.0,2150.0,,,
11,,Avg Tm/G,,10.9,196.2,54.2,3.6,2.2,0.0,8.8,5.2,15.4,79.7,0.6,2.2,5.2,,38.8,116.4,0.6,3.0,8.8,0.0,20.3,,,
