,season,team,coach,top_av_player,passer,rusher,receiver,franchise_code,passer_name,passer_url,coach_name,coach_url
48,1975,Philadelphia Eagles,McCormack,Bergey,Gabriel,Sullivan,Young,/teams/phi/,Roman Gabriel,/players/G/GabrRo00.htm,Mike McCormack,/coaches/McCoMi0.htm
49,1974,Philadelphia Eagles,McCormack,Bergey,Gabriel,Sullivan,Young,/teams/phi/,Roman Gabriel,/players/G/GabrRo00.htm,Mike McCormack,/coaches/McCoMi0.htm
50,1973,Philadelphia Eagles,McCormack,Gabriel,Gabriel,Sullivan,Carmichael,/teams/phi/,Roman Gabriel,/players/G/GabrRo00.htm,Mike McCormack,/coaches/McCoMi0.htm
51,1972,Philadelphia Eagles,Khayat,Bradley,Reaves,James,Jackson,/teams/phi/,John Reaves,/players/R/ReavJo00.htm,Ed Khayat,/coaches/KhayEd0.htm
52,1971,Philadelphia Eagles,"Khayat,Williams",Bradley,Liske,Bull,Jackson,/teams/phi/,Pete Liske,/players/L/LiskPe00.htm,"Ed Khayat,Jerry Williams","/coaches/KhayEd0.htm,/coaches/WillJe0.htm"
53,1970,Philadelphia Eagles,Williams,Snead,Snead,Pinder,Jackson,/teams/phi/,Norm Snead,/players/S/SneaNo00.htm,Jerry Williams,/coaches/WillJe0.htm
54,1969,Philadelphia Eagles,Williams,Jackson,Snead,Woodeshick,Jackson,/teams/phi/,Norm Snead,/players/S/SneaNo00.htm,Jerry Williams,/coaches/WillJe0.htm
55,1968,Philadelphia Eagles,Kuharich,Woodeshick,Snead,Woodeshick,Hawkins,/teams/phi/,Norm Snead,/players/S/SneaNo00.htm,Joe Kuharich,/coaches/KuhaJo0.htm
56,1967,Philadelphia Eagles,Kuharich,Hawkins,Snead,Woodeshick,Hawkins,/teams/phi/,Norm Snead,/players/S/SneaNo00.htm,Joe Kuharich,/coaches/KuhaJo0.htm
57,1966,Philadelphia Eagles,Kuharich,Brown,Snead,Brown,Retzlaff,/teams/phi/,Norm Snead,/players/S/SneaNo00.htm,Joe Kuharich,/coaches/KuhaJo0.htm
58,1965,Philadelphia Eagles,Kuharich,Brown,Snead,Brown,Retzlaff,/teams/phi/,Norm Snead,/players/S/SneaNo00.htm,Joe Kuharich,/coaches/KuhaJo0.htm
59,1964,Philadelphia Eagles,Kuharich,Baughan,Snead,Gros,Retzlaff,/teams/phi/,Norm Snead,/players/S/SneaNo00.htm,Joe Kuharich,/coaches/KuhaJo0.htm
60,1963,Philadelphia Eagles,Skorich,Brown,Jurgensen,Brown,Retzlaff,/teams/phi/,Sonny Jurgensen,/players/J/JurgSo00.htm,Nick Skorich,/coaches/SkorNi0.htm
61,1962,Philadelphia Eagles,Skorich,Brown,Jurgensen,Brown,McDonald,/teams/phi/,Sonny Jurgensen,/players/J/JurgSo00.htm,Nick Skorich,/coaches/SkorNi0.htm
64,1961,Philadelphia Eagles,Skorich,Jurgensen,Jurgensen,Peaks,McDonald,/teams/phi/,Sonny Jurgensen,/players/J/JurgSo00.htm,Nick Skorich,/coaches/SkorNi0.htm
65,1960,Philadelphia Eagles,Shaw,Van Brocklin,Van Brocklin,Peaks,Retzlaff,/teams/phi/,Norm Van Brocklin,/players/V/VanBNo00.htm,Buck Shaw,/coaches/ShawLa0.htm
66,1959,Philadelphia Eagles,Shaw,,Van Brocklin,Barnes,McDonald,/teams/phi/,Norm Van Brocklin,/players/V/VanBNo00.htm,Buck Shaw,/coaches/ShawLa0.htm
67,1958,Philadelphia Eagles,Shaw,,Van Brocklin,Barnes,Retzlaff,/teams/phi/,Norm Van Brocklin,/players/V/VanBNo00.htm,Buck Shaw,/coaches/ShawLa0.htm
68,1957,Philadelphia Eagles,Devore,,Thomason,Barnes,Walston,/teams/phi/,Bobby Thomason,/players/T/ThomBo02.htm,Hugh Devore,/coaches/DevoHu0.htm
69,1956,Philadelphia Eagles,Devore,,Thomason,Keller,Walston,/teams/phi/,Bobby Thomason,/players/T/ThomBo02.htm,Hugh Devore,/coaches/DevoHu0.htm
